任務ID,任務名稱,任務目標,NPC位置,NPC名稱,EXP獎勵,ELY獎勵,道具獎勵
194001008,振作精神,請於'龍峽谷'消滅[疾風羊努斯]並向'恪爾立'的 [貝儂]報告。,恪爾立,貝儂,15022800000.0,864000,
194001009,為了防止汙染,請於'龍峽谷'消滅[翠綠特拉托斯]並向'恪爾立'的 [貝儂]報告。,恪爾立,貝儂,15022800000.0,864000,
194001010,其實不是因為你們…,請於'龍峽谷'消滅[不良德雷曼]並向'恪爾立'的 [貝儂]報告。,恪爾立,貝儂,15022800000.0,864000,
194001011,狩獵的目的,請於'龍峽谷'消滅[執著幻獸獵人]並向'恪爾立'的 [貝儂]報告。,恪爾立,貝儂,15022800000.0,864000,
194001012,阿德奇納的朋友,請於'龍峽谷'消滅[聖禱神象]並向'恪爾立'的 [貝儂]報告。,恪爾立,貝儂,23112000000.0,2160000,"活動:經驗香油 X5
實用的靈藥 X5"
194001013,封鎖被汙染的幻獸,請於'神之樹拉法爾'消滅[汙染克蕾舒爾]並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001014,是為了什麼的狩獵呢,請於'神之樹拉法爾'消滅[狩獵闇黑恪爾立]並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001015,憤怒的目的,請於'神之樹拉法爾'消滅[憤怒闇黑恪爾立]並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001016,血淋淋的幻獸,請於'神之樹拉法爾'消滅[末日幻狼]並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001017,想守護的心,請於'神之樹拉法爾'消滅[爆焰巨錘羊努斯]並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001018,有著紅色寶石的神祕動物,請於'神之樹拉法爾'消滅[橘紅特拉托斯]並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001019,有著藍色寶石的神祕動物,請於'神之樹拉法爾'消滅[青藍特拉托斯]並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001020,在聖地被蠶食之前…,請於'神之樹拉法爾'消滅[蠶食德雷曼]並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001021,不速之客的襲擊,請於'神之樹拉法爾'消滅[威懾幻獸獵人]並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001022,殘忍的獵人,請於'神之樹拉法爾'消滅[制約幻獸獵人]並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001023,停止唱歌的幻獸,請於'神之樹拉法爾'消滅[聖謠花鹿]並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,17334000000.0,1080000,"初級萬能木錘 X5
活動組合妙藥 X1"
194001024,安魂曲的原因,請於'神之樹拉法爾'消滅[安魂者]並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,23112000000.0,2160000,"高級萬能木錘 X5
[任務] 高級糖漿 X2
姜太公的祝福 X1"
194001025,奇怪的食物,請於'亞德利卡'消滅[飢餓克蕾舒爾]獲得<紫色三角飯糰>。並向'亞德利卡'的 [薇奈特]報告。,亞德利卡,薇奈特,11556000000.0,216000,
194001026,確認恢復可能性,請於'亞德利卡'消滅[幻狼]獲得 <斷掉的鍊子>。並向'亞德利卡'的 [薇奈特]報告。,亞德利卡,薇奈特,11556000000.0,216000,
194001027,回收不良食品,請於'亞德利卡'消滅[旗幟羊努斯]獲得<曬乾的葉子>。並向'亞德利卡'的 [薇奈特]報告。,亞德利卡,薇奈特,11556000000.0,216000,
194001028,用特別方法製成的咖啡,請於'亞德利卡'消滅[疲困德雷曼]獲得<德雷曼咖啡>。並向'亞德利卡'的 [薇奈特]報告。,亞德利卡,薇奈特,11556000000.0,216000,
194001029,汙染的目的,請於'龍峽谷'消滅[氣憤克蕾舒爾]獲得<無法淨化的氣息>。並向'恪爾立'的[貝儂]報告。,恪爾立,貝儂,15022800000.0,864000,
194001030,遲早會崩潰的存在,請於'龍峽谷'消滅[暴走闇黑恪爾立]獲得<魔針>。並向'恪爾立'的[貝儂]報告。,恪爾立,貝儂,15022800000.0,864000,
194001031,裂開的耳朵,請於'龍峽谷'消滅[鐵血幻狼]獲得<闇黑恪爾立的耳朵>。並向'恪爾立'的 [貝儂]報告。,恪爾立,貝儂,15022800000.0,864000,
194001032,帥氣的髮型,請於'龍峽谷'消滅[疾風羊努斯]獲得<髮型噴霧>。並向'恪爾立'的 [貝儂]報告。,恪爾立,貝儂,15022800000.0,864000,
194001033,名人的證據,請於'龍峽谷'消滅[翠綠特拉托斯]獲得<煞尼克的簽名>。並向'恪爾立'的 [貝儂]報告。,恪爾立,貝儂,15022800000.0,864000,
194001034,想成為暴走族,請於'龍峽谷'消滅[不良德雷曼]獲得<機車模型>。並向'恪爾立'的 [貝儂]報告。,恪爾立,貝儂,15022800000.0,864000,
194001035,為了離開孩子們的安慰,請於'龍峽谷'消滅[執著幻獸獵人]獲得<幻獸的巨骨>。並向'恪爾立'的 [貝儂]報告。,恪爾立,貝儂,15022800000.0,864000,
194001036,成為朋友的證據,請於'龍峽谷'消滅[聖禱神象]獲得<好友證明>。並向'恪爾立'的 [貝儂]報告。,恪爾立,貝儂,23112000000.0,2160000,"戰鬥靈藥 X5
[光之聯合] 爆擊率增幅劑 X10"
194001037,淨化的範圍,請於'神之樹拉法爾'消滅[汙染克蕾舒爾]獲得<被汙染的樹枝>。並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001038,炸彈的記憶,請於'神之樹拉法爾'消滅[狩獵闇黑恪爾立]獲得<戴伊墨斯教團的炸彈>。並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001039,為了不安之人的藥,請於'神之樹拉法爾'消滅[憤怒闇黑恪爾立]獲得<身心安定劑>。並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001040,食物的殘骸,請於'神之樹拉法爾'消滅[末日幻狼]獲得<陳年的肉>。並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001041,對神的憤怒,請於'神之樹拉法爾'消滅[爆焰巨錘羊努斯]獲得<火神娃娃>。並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001042,珍貴的種子,請於'神之樹拉法爾'消滅[橘紅特拉托斯]獲得<幻影樹木的種子>。並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001043,煞尼克的禮物,請於'神之樹拉法爾'消滅[青藍特拉托斯]獲得<背包保證書>。並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001044,我難過時會吹笛子,請於'神之樹拉法爾'消滅[蠶食德雷曼]獲得<木笛>。並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001045,這到底是什麼食物?,請於'神之樹拉法爾'消滅[威懾幻獸獵人]獲得<特別的罐頭>。並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001046,他們的居心,請於'神之樹拉法爾'消滅[制約幻獸獵人]獲得<狩獵日誌>。並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15022800000.0,864000,
194001047,女神迷上的歌曲,請於'神之樹拉法爾'消滅[聖謠花鹿]獲得<星光歌曲箱子>。並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,17334000000.0,1080000,"[活動] 鑲嵌妙藥 X2
[活動] 經驗值秘藥 1000% X1"
194001048,被掩蓋世界的理由,請於'神之樹拉法爾'消滅[安魂者]獲得<被掩蓋的世界結晶>。並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,23112000000.0,2160000,"[活動] 暴風藥水(30分鐘) X1
[活動] 活動背包 X1
[活動] 任務獎勵UP!靈藥 X2"
194001049,[∞]給予阿德奇納協助,請於'龍峽谷'消滅[聖禱神象]並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15992200000.0,0,"聖禱神象的閃亮象牙 X3
聖禱神象的皮 X3
聖禱神象的眼瞳寶石 X3"
194001050,[∞] 聖地的黑暗,請於'神之樹拉法爾'消滅[安魂者]並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15992200000.0,0,"束縛之鎖 X4
束縛之鑰 X4
制約鎖鍊 X4"
194009001,幻影大地,"請於""幻影大地亞德利卡""消滅[飢餓克蕾舒爾]、[幻狼]、[旗幟羊努斯]，並向[薇奈特]報告。",亞德利卡,薇奈特,13513500000.0,0,
194009002,[∞] 淨化龍峽谷 (1),"請在""龍峽谷""消滅[氣憤克蕾舒爾]、[暴走闇黑恪爾立]、[鐵血幻狼]、並向位於""恪爾立""的[玫蒂亞]報告。",恪爾立,玫蒂亞,20500000000.0,0,
194009003,[∞] 淨化龍峽谷 (2),"請在""龍峽谷""消滅[翠綠特拉托斯]、[不良德雷曼]、[執著幻獸獵人]，並向位於""恪爾立""的[玫蒂亞]報告。",恪爾立,玫蒂亞,20500000000.0,0,
194009004,[∞] 必須做的事 (1),"請於'神之樹拉法爾'消滅[末日幻狼]、[爆焰巨錘羊努斯]、[橘紅特拉托斯]，並向""恪爾立""的[玫蒂亞]報告。",恪爾立,玫蒂亞,35000000000.0,0,
194009005,[∞] 必須做的事 (2),"請於'神之樹拉法爾'消滅[青藍特拉托斯]、[蠶食德雷曼]、[威懾幻獸獵人]，並向""恪爾立""的[玫蒂亞]報告。",恪爾立,玫蒂亞,35000000000.0,0,
194009051,紛亂的幻影大地,"請於""幻影大地亞德利卡""消滅[幻狼]，並向[薇奈特]報告。",亞德利卡,薇奈特,nan,0,銀甜椒 X5
194009052,教育被汙染的幻獸,"請於'龍峽谷'消滅[不良德雷曼]，並向""恪爾立""的[貝儂]報告。",恪爾立,貝儂,nan,0,銀甜椒 X6
194009053,驅趕聖地的黑暗,"請於'神之樹拉法爾'消滅[聖謠花鹿]，並向""恪爾立""的[玫蒂亞]報告。",恪爾立,貝儂,nan,0,銀甜椒 X7
194009054,不得已的選擇,"請於'龍峽谷'消滅[聖禱神象]，並向""恪爾立""的[貝儂]報告。",恪爾立,玫蒂亞,nan,0,黃金甜椒 X5
194009055,歌頌死亡,請於'神之樹拉法爾'消滅[安魂者]。,恪爾立,玫蒂亞,nan,0,黃金甜椒 X7
194001051,亞德利卡的噩夢,請於'神之樹拉法爾'消滅[安魂者]並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,nan,0,亞德利卡的噩夢稱號學習書 X1
194001052,[∞] 持續的聖地黑暗,請於'神之樹拉法爾'消滅[安魂者]並向'恪爾立'的 [玫蒂亞]報告。,恪爾立,玫蒂亞,15992200000.0,0,"束縛之鎖 X4
束縛之鑰 X4
制約鎖鍊 X4"
194100001,消滅暗黑巨人,"請消滅出現於普雷伊奧斯大陸 '惡魔之山 3, 4'的'暗黑巨人'。",Golden festival,[活動] 富翁耶比 2世,nan,0,"星星樹木雕刻師學習書 X50
[已刪除數據]_[活動] 任務參加確認証 X1
[已刪除數據]_[活動] 紅色代幣 X1"
194100002,消滅哈瓦,請消滅青空城競技場內最後關卡 '哈瓦'!,Golden festival,[活動] 富翁耶比 2世,nan,0,"特殊副本恢復藥水 X100
[已刪除數據]_[活動] 任務參加確認証 X1
[已刪除數據]_[活動] 綠色代幣 X3"
194100003,消滅巴里伍德,請於地鐵站消滅 '巴里伍德'。,Golden festival,[活動] 富翁耶比 2世,nan,0,"黃金錘 X1
[已刪除數據]_[活動] 任務參加確認証 X1
[已刪除數據]_[活動] 藍色代幣 X1"
194100004,消滅突變靈魂收割者,請消滅棲息於普雷伊奧斯大陸 '歐若拉森林'的 '突變靈魂收割者'。,Golden festival,[活動] 富翁耶比 2世,nan,0,"黃金箱子 X1
[已刪除數據]_[活動] 任務參加確認証 X1
[已刪除數據]_[活動] 紅色代幣 X1"
194100005,消滅突變鬼武士,請消滅棲息於吉恩蒂亞大陸 '龍祭城'的 '突變鬼武士'。,Golden festival,[活動] 富翁耶比 2世,nan,0,"黃金箱子 X1
[已刪除數據]_[活動] 任務參加確認証 X1
[已刪除數據]_[活動] 紅色代幣 X1"
194100006,祝福與庇護,請向貝羅斯都市的'富翁耶比'購買'黃金證明'。,Golden festival,[活動] 富翁耶比 2世,nan,0,"[已刪除數據]_[活動] 橘色代幣 X1
[已刪除數據]_[活動] 任務參加確認証 X1"
194100007,是跳躍(Jumping)耶?,"在活動頁面中可獲得""[活動] 闇黑焱龍跳躍藥水""，該道具於禮包中發放。",GM 活動地圖,德雷歐,3117579535402.0,0,"[活動] 特級支援箱子 l X1
[活動] 特級支援箱子 ll X1
闇黑焱龍的支配技能學習書 (60日) X1
[活動] 彼可曼的恢復藥水 X999"
194209001,[∞] 打倒凱魯斯,"請於""惡魔的峽谷""消滅[凱魯斯]並向""惡魔之山""的[莉希歐奈]報告。",惡魔之山,莉希歐奈,2167100000.0,0,
194209002,守護凱魯斯的惡魔,"請於""惡魔的峽谷""消滅[黑之守護者]、[冰之守護者]、[地獄守護者]並向""惡魔之山""的[莉希歐奈]報告。",惡魔之山,莉希歐奈,2167100000.0,0,
194209003,峽谷的不速之客們,"請於""惡魔的峽谷""消滅[特穆拉]、[墮落的貝爾德波尼爾]並向""惡魔之山""的[莉希歐奈]報告。",惡魔之山,莉希歐奈,2167100000.0,0,
194209011,[∞] 消滅墮落的精靈,"請於""神秘的殿堂""消滅[米奈勒帕]並向""惡魔之山""的[莉希歐奈]報告。",惡魔之山,莉希歐奈,1116180000.0,0,
194209012,[∞] 嫉妒的惡魔,"請於""神秘的殿堂""消滅[露比亞]並向""惡魔之山""的[莉希歐奈]報告。",惡魔之山,莉希歐奈,1116180000.0,0,
194209013,清理神秘的殿堂,"請於""神秘的殿堂""消滅[狂怒石頭泥人]、[閃電沙魯]、[狂怒幽靈狼]、[神秘綠凍凍]，並向""惡魔之山""的[莉希歐奈]報告。",惡魔之山,莉希歐奈,1116180000.0,0,
194209021,[∞] 歐若拉女王的秘密樂譜,"請於""歐若拉的庭院""打倒[歐若拉]獲得 <秘密樂譜>。並向位於""歐若拉森林"" 入口的 [波拉莉]報告。",歐若拉森林,波拉莉,1195480000.0,0,歐若拉的貓咪貼紙碎片 1 X1
194209022,歐若拉親衛隊 (1),"請於""歐若拉的庭院""消滅[鋼鐵園丁老大]、[紅心A]、[黑桃A]，並向位於""歐若拉森林"" 入口的 [波拉莉]報告。",歐若拉森林,波拉莉,1195480000.0,0,歐若拉的貓咪貼紙碎片 2 X2
194209023,歐若拉親衛隊 (2),"請於""歐若拉的庭院""消滅[歐若拉飛馬]、[歐若拉蜜蜂弓箭手]、[骷髏玲]，並向位於""歐若拉森林"" 入口的 [波拉莉]報告。",歐若拉森林,波拉莉,1195480000.0,0,歐若拉的貓咪貼紙碎片 3 X2
194209031,[∞] 力量和權力,"請於""立佩拉市政府""消滅 [傑凱]，並向位於""立佩拉""的[伊娃]報告。",自由貿易都市立佩拉,伊娃,1976000000.0,0,
194209032,[∞] 可疑的執事,"請於""立佩拉市政府""消滅 [迪特]，並向位於""立佩拉""的[伊娃]報告。",自由貿易都市立佩拉,伊娃,1976000000.0,0,
194209033,擊退傑凱正規軍,"請於""立佩拉市政府""消滅 [立佩拉劍兵]、[立佩拉盾兵]、[立佩拉槍兵]，並向位於""立佩拉""的[伊娃]報告。",自由貿易都市立佩拉,伊娃,1976000000.0,0,
194209034,擊退傑凱特戰隊,"請於""立佩拉市政府""消滅 [立佩拉特戰隊劍士]、[立佩拉特戰隊暗殺者]、[立佩拉特戰隊法師]，並向位於""立佩拉""的[伊娃]報告。",自由貿易都市立佩拉,伊娃,1976000000.0,0,
194209041,[∞] 甜甜的的薑餅,"請於""巧克力花園""消滅[突變薑餅人]，並向位於""無限迴廊""的[法師]報告。",無限迴廊,法師,2067000000.0,0,
194209042,鯛魚燒裡沒有鯛魚,"請於""巧克力花園""消滅[蔬菜鯛魚燒怪]、[綠茶鯛魚燒怪]、[冰凍鯛魚燒怪]，並向位於""無限迴廊""的[法師]報告。",無限迴廊,法師,2067000000.0,0,
194209043,人上人,"請於""巧克力花園""消滅[葡萄冰棍怪]、[草莓冰棍怪]、[白巧克力甜食怪]、[炸糯米甜食怪]，並向位於""無限迴廊""的[法師]報告",無限迴廊,法師,2067000000.0,0,
194209051,[∞] 猖狂的突變藍寶怪,"請於""扭曲的世界樹""消滅[突變藍寶怪]，並向位於""無限迴廊""的[莉塔妮婭]報告。",無限迴廊,莉塔妮婭,2067000000.0,0,
194209052,清理扭曲的世界樹 (1),"請於""扭曲的世界樹""消滅[暗黑獨角獸]、[寶藍獨角獸]、[暗黑飛馬]、[寶藍飛馬]，並向位於""無限迴廊""的[莉塔妮婭]報告。",無限迴廊,莉塔妮婭,2067000000.0,0,
194209053,清理扭曲的世界樹 (2),"請於""扭曲的世界樹""消滅[暗黑法師徒弟], [緋紅法師徒弟]、[黑色吉婕兒]、[藍色吉婕兒]，並在""無限迴廊""向[莉塔妮婭]報告。",無限迴廊,莉塔妮婭,2067000000.0,0,
194209061,[∞] 猖狂的突變花蛇,"請於""日落森林""消滅[突變花蛇]，並向位於""公會旅館""的[代理人歐瑟]報告。",公會旅館,代理人歐瑟,2827500000.0,0,
194209062,清理日落森林 (1),"請於""日落森林""消滅[瘋狂石像怪]、[冷血的棕樹伯伯]、[螞蟻將軍]，並向位於""公會旅館""的[代理人歐瑟]報告。",公會旅館,代理人歐瑟,2827500000.0,0,
194209063,清理日落森林 (2),"請於""日落森林""消滅[樸素的小花蛇]、[彩虹蝴蝶仙子]、[蜘蛛精]，並向位於""公會旅館""的[代理人歐瑟]報告。",公會旅館,代理人歐瑟,2827500000.0,0,
194209072,紀念館大掃除! (1),"請於""春植島紀念館""消滅[漢堡快餐]、[騎士戳戳]、[啟示者摩斯特拉達姆士]，並向位於""春植島大廳""的[ELLE]報告。",春植島大廳,ELLE,3532100100.0,0,
194209073,紀念館大掃除! (2),"請於""春植島紀念館""消滅[光之騎士奉春植]、[節奏樂團]、[妖精熊史特隆]，並向位於""春植島大廳""的[ELLE]報告。",春植島大廳,ELLE,3532100100.0,0,
194209082,黑化的爵作,"請於""影子之書""消滅[第一爵作]、[第二爵作]、[第三爵作]，並向位於""春植島大廳""的[ELLE]報告。",春植島大廳,ELLE,4873700000.0,0,
194209083,黑化的塗鴉蟲,"請於""影子之書""消滅[綠色塗鴉蟲]、[紫色塗鴉蟲]、[粉色塗鴉蟲]，並向位於""春植島大廳""的[ELLE]報告。",春植島大廳,ELLE,4873700000.0,0,
194209092,冰淇淋庭院也要大掃除!,"請於""冰淇淋庭院""消滅[愛情的象徵皮妮]、[獨特鈕扣兔波比]、[紅心海賊團戰鬥員]，並向位於""春植島大廳""的[ELLE]報告。",春植島大廳,ELLE,4873700000.0,0,
