ID,道具名稱,鑲嵌類型ID,道具屬性
170181102,星星守護者的後裔稱號學習書(1/1000),0,
170181103,星星守護者的後裔稱號學習書(1/100),0,
170181104,星星守護者的後裔稱號學習書(1/10),0,
170181105,星星守護者恢復工具箱子,0,
170181106,星星守護者爆擊率增幅劑,0,
170181107,星星守護者爆擊傷害增幅劑,0,
170181108,星星守護者貫穿精通學習書,0,
190140501,星星守護者箱子I,0,
190140502,星星守護者箱子II,0,
190140503,星星守護者箱子III,0,
190140504,星星守護者箱子IV,0,
190140505,星星守護者箱子V,0,
190140506,閃耀寶石箱子,0,
190140507,[已刪除數據]_影子殘像(30日)鏡子盒,0,
190140508,星星守護者的後裔聲望任務箱子,0,
190140509,稀有物品圖鑑箱子,0,
190140510,戰鬥披風箱子,0,
190140512,星星守護者第一個碎片,0,
190140513,星星守護者第二個碎片,0,
190140514,星星守護者第三個碎片,0,
190140515,星星守護者第四個碎片,0,
190140516,星之守護者特殊兌換卷,0,
190140517,星星守護者的後裔聲望★,0,
190140518,星星守護者的後裔聲望★★,0,
190140519,星星守護者的後裔聲望★★★,0,
190140520,星星守護者的後裔聲望★★★★,0,
190140521,星星守護者的後裔聲望★★★★★,0,
170181109,物理最小傷害精通學習書,0,
170181110,物理最大傷害精通學習書,0,
170181111,魔法最小傷害精通學習書,0,
170181112,魔法最大傷害精通學習書,0,
190140523,花園寶珠,0,
170191101,經驗值秘藥(81~125級),0,
170191102,慶典用經驗值果醬,0,
170191103,慶典用的道具掉落率果醬,0,
170191104,慶典用物理攻擊力果醬,0,
170191105,慶典用魔法攻擊力果醬,0,
170191106,慶典用物理爆擊傷害果醬,0,
170191107,慶典用魔法爆擊傷害果醬,0,
170191108,慶典用物理命中率果醬,0,
170191109,慶典用魔法命中率果醬,0,
190172331,[已刪除數據]_慶典用植物種子材料箱子,0,
190102904,地穴蝙蝠耳朵,0,
190107202,雪女的冰花,0,
190110003,手電筒燈泡破片,0,
190110004,粘塗料的毛線,0,
190110103,折斷的角框,0,
190110104,不明的粉末,0,
190111206,香噴噴的粉末,0,
190111207,花鏟,0,
190110304,黑色紙片,0,
190110305,槍刃,0,
190110404,塑膠塗料紙,0,
190110405,紅色鴨舌帽,0,
190110504,金屬板,0,
190110505,大眼劍的眼球,0,
190110604,象牙碎片,0,
190110605,大理石破片,0,
190112902,天蛾人罐子,0,
190112903,生氣的天蛾人花瓣,0,
190112904,花粉藥瓶,0,
190112905,天蛾人標誌,0,
190122602,乞丐貓的毛,0,
190122703,不明的根莖,0,
190122902,花子嘴唇,0,
190123002,食人樹觸鬚,0,
190123102,藍豺狼獸制服,0,
190123202,綠豺狼獸爪,0,
190123302,圓桌武士盔甲碎片,0,
190123402,獨角蟹,0,
190113903,兇猛的土撥鼠快槍手的衣角,0,
190113904,兇猛的土撥鼠快槍手子彈,0,
190113905,兇猛的土撥鼠快槍手門牙,0,
190115905,小木棍,0,
190115906,白糖痕跡,0,
190115907,青色食用色素,0,
190115908,黏黏的液體,0,
190115909,塑膠套子,0,
190115910,綠色食用色素,0,
190116004,特製醬料,0,
190116005,芝麻,0,
190116104,全脂奶粉,0,
190116105,煮過的紅豆,0,
190116106,魚造型麵包模型,0,
190116107,鬆軟的麵包碎片,0,
190116108,融化的黃油,0,
190116109,麵包紙模,0,
190116204,生薑粉末,0,
190116205,糖粉,0,
190119105,黑曜石碎片,0,
190119106,棋盤木碎片,0,
190119204,吸管,0,
190119205,番茄醬,0,
190119206,冰塊碎片,0,
190119504,胭脂粉,0,
190119505,廉價假髮,0,
190119604,破碎的盤子,0,
190119605,免洗小湯匙,0,
190119606,皺皺的餐巾,0,
190123730,電器插頭,0,
190123731,銅線,0,
190123732,真空管,0,
190123733,燈絲,0,
190123734,十字形螺絲刀,0,
190123735,一字型螺絲刀,0,
190123933,毒蛇怪機械零件,0,
190139401,零機的扳手,0,
190139402,零機的螺絲釘,0,
190139403,生�蛌獐u簧,0,
190139501,破壞機器人的扳手,0,
190139502,破壞機器人的鉸鏈,0,
190139503,無法使用的釘子,0,
190139601,發光體,0,
190139602,破碎的塑膠碎片,0,
190139603,粉碎的LED板,0,
190139701,鑷子,0,
190139702,鐵製關節,0,
190139703,折斷的螺絲釘,0,
190139801,騎士印章碎片,0,
190139802,破碎的頭盔破片,0,
190139803,眼罩,0,
190139901,女妖的頭髮,0,
190139902,女妖生死薄,0,
190139903,擴音器,0,
190131805,帝國軍的水桶,0,
190131806,粉碎的帝國軍的頭盔,0,
190131807,指南針指針,0,
190132603,鍍金徽章,0,
190132703,親衛隊徽章,0,
190132803,長棍,0,
190132903,燒焦的燈芯,0,
190133003,狂犬的眼球,0,
190133303,破碎的馬鞍,0,
190134103,古蜥蜴人的火花,0,
190134104,古蜥蜴人的首飾,0,
190134105,古蜥蜴人側線鱗片,0,
190134202,火妖精火花,0,
190134203,青銅腮紅,0,
190134204,妖精的粉末,0,
190134303,圓桌騎士的鼻毛,0,
190134304,圓桌騎士的盔甲碎片,0,
190134305,膠鞋,0,
190134306,紅色飄帶,0,
190134307,木製馬鞍,0,
190134308,鋸末粉,0,
190134402,爬行動物的眼球,0,
190134403,蹼足,0,
190134404,魚鰓,0,
190134502,角頭盔碎片,0,
190134503,黃甲衛兵的碎刀片,0,
190134506,黃甲衛兵果凍,0,
190134507,金色鬃毛,0,
190134508,凱米拉爪子碎片,0,
190134509,凱米拉的尾巴皮膚,0,
190134510,紫色如意珠,0,
190134511,翼膜,0,
190134512,蛇龍影波克火花,0,
180113903,毀損的兇猛的土撥鼠快槍手帽子,0,
180113904,兇猛的土撥鼠快槍手爪子,0,
180112903,破碎的天蛾人罐子,0,
180112904,粉碎的果醬瓶,0,
180127606,角鐵,0,
180127607,變形的銅管,0,
190191109,遠端完成任務箱子,0,
170112302,基礎生活技能學習書,0,
190140524,聲望箱子,0,
190190301,麥考伊之飛鏢,0,
190190302,亞瑟的刀叉,0,
190190303,瑪麗的鋸齒車輪,0,
190190304,拉裡薩的熊人偶,0,
190190305,歐羅拉的蘇打瓶,0,
190190306,米爾卡的獎盃,0,
190190307,史諾的鳥蛋筐,0,
190190308,露娜的緞帶,0,
190190309,愛因斯特的黃金鑰匙,0,
190190310,夏拉亞賽蘿的星星戒指,0,
190190311,雷娜夏伊蓮的毒藥瓶,0,
190190312,傑伊特的移動魔法書,0,
190190313,娜比的星星粉末袋,0,
190190314,多比的星焦糖,0,
190190315,卡比的星光寶珠,0,
190190316,達比的信,0,
190190401,暴風監視者硬幣,0,
190190402,暴風監視者標誌,0,
190190403,無限迴廊移動方針,0,
190190404,無限迴廊移動秘技,0,
190190405,佩爾法閱覽室鑰匙,0,
190190406,佩爾法最高級魔法書,0,
190190407,銀色腳趾小禮包,0,
190190408,銀色腳趾禮包,0,
190190409,銀枝果實,0,
190190410,銀光牌妙藥,0,
190123722,零機的寶珠,0,
190123723,零機的火花,0,
190123724,破壞機器人的名片,0,
190123725,破壞機器人的湯匙,0,
190123726,奧利溫的電線,0,
190123727,奧利溫的火花,0,
190123728,步行者的對講機,0,
190123729,步行者的電線,0,
190123750,波茲的橡皮筋,0,
190123751,波茲火苗,0,
190123752,可愛機器人的生鐵碎片,0,
190123753,可愛機器人的黃銅碎片,0,
190123843,看不見的粉末,0,
190123844,可見的白色粉末,0,
190123845,熄滅的蠟燭,0,
190123846,蠟燭的燈芯,0,
190123847,依萊佳的腰帶,0,
190123848,依萊佳的木炭,0,
190136503,虛弱的小小肌腱,0,
190136504,虛弱的小小營養劑,0,
190136603,虛弱的婦女肌腱,0,
190136604,虛弱的婦女營養劑,0,
190136703,虛弱的士兵肌腱,0,
190136704,虛弱的士兵營養劑,0,
190134602,手工圍巾,0,
190134702,白色毛皮,0,
190134802,絲綢衣角,0,
190134902,塑膠桶,0,
190135002,粉紅色毛線球,0,
190135102,海豹鼻毛,0,
190135202,黑色瞳孔,0,
190141801,集線器,0,
190141802,黑帆碎片,0,
190141901,冰河碎片,0,
190141902,冰盒子,0,
190135303,蹼足角質,0,
190135402,白狼額毛,0,
190135502,棉絮團,0,
190135603,滑雪杖,0,
190135702,圓潤的瞳孔,0,
190135802,海豹標本,0,
190135902,冰角質,0,
190136902,黃牛的鼻環,0,
190136903,黃牛蹄,0,
190137002,碎冰塊,0,
190137003,萬年雪,0,
190139235,寶石龍的寶珠,0,
190139236,寶石龍的紅色鱗片,0,
190139265,魯茲曼粘液,0,
190139266,魯茲曼瞳孔,0,
190139284,核心守護者的核,0,
190139285,核心守護者的寶珠,0,
190139305,提修斯的旗子,0,
190139306,提修斯衣角,0,
190139314,寶石龍幼蟲的寶珠,0,
190139315,寶石龍幼蟲藍色鱗片,0,
190141704,白帶,0,
190141705,黑帶,0,
190141706,黃帶,0,
190141707,紅帶,0,
190141708,藍帶,0,
190141709,粉紅帶,0,
190141710,紅色口紅,0,
190141711,液體胭脂,0,
190141712,破舊的繃帶,0,
190141713,傷口用軟膏,0,
190141714,石膏繃帶碎片,0,
190141715,消毒藥,0,
190141716,防身用符咒,0,
190141717,防身術小冊,0,
190101303,珍貴的水蜜桃種子,0,
190101403,百年白虎皮,0,
190101602,鋒利的獵犬牙齒,0,
190101706,櫻桃樹亡靈靈魂,0,
190101903,幽靈狼強力符咒,0,
190102503,耶比弟弟的毛團,0,
190102603,頂級黑熊的皮,0,
190103204,耶比哥哥毒藥果醬,0,
190105003,沙盜的沙子結晶,0,
190105405,僵屍結實的手銬,0,
190105705,美人魚的寶物箱子,0,
190106307,蟻后精髓,0,
190106504,大嘴食人花的假眼淚,0,
190106803,電鋸狂人的竹釘,0,
190107203,雪女的寒氣寶珠,0,
190107303,耶比爸爸的毛團,0,
190108804,螳螂怪厚厚的翅膀,0,
190109104,偷來的蜂蜜罐,0,
190109205,女王蜂頭飾,0,
190109503,金剛芭比的玩具,0,
190109703,野蠻族火把手秘密書籍,0,
190110803,赤巾盜賊紅色袋子,0,
190110903,紫巾盜賊紫色袋子,0,
190111307,破損的寶物箱子鑰匙,0,
190112603,舞扇忍者寶石,0,
190122102,卡拉德波加命令書,0,
190122403,莫迪的寶物,0,
190123103,藍豺狼獸爪,0,
190123403,獨角蟹的背殼,0,
190123698,癩蛤蟆體液,0,
190113602,蛇龍影波克心臟,0,
190113906,土撥鼠快槍手的豆彈,0,
190114003,響尾蛇姑娘的劇毒,0,
190114204,白血球護士寶物,0,
190114504,痢疾病毒細菌胃液,0,
190114705,劍齒虎高級皮,0,
190115003,翼手龍高級皮,0,
190115205,奧利佛標記堅韌的繩索,0,
190115404,奧利佛銀幣,0,
190115911,白糖果醬,0,
190116006,春植堡的理想型,0,
190116206,黑暗巧克力粉,0,
190116805,冰魔卡妙的寶石,0,
190117303,玄武心臟,0,
190117604,黑月寶石,0,
190117905,人面獅身金龜子,0,
190118007,潘朵拉寶石,0,
190118106,海龍王閃耀的水晶,0,
190118203,海馬的眼淚,0,
190118303,珊瑚獸的秘密寶珠,0,
190119002,喬安潘寶石,0,
190119804,藍烏龜爪子,0,
190119905,人魚公主的情書,0,
190120204,魔法少女很久的緞帶,0,
190120404,野馬的發動機,0,
190120802,芙尼克斯神秘的石頭,0,
190123741,無線機器核心零件,0,
190123720,奧利溫核心零件,0,
190123721,步行者核心零件,0,
190123738,波茲的鬧鐘,0,
190123739,絕對零度零件,0,
190123841,縫紉法師人偶,0,
190123835,核桃的酒,0,
190123838,魔法粉,0,
190123839,歌劇魅影的妙藥,0,
190123842,死亡印章,0,
190123836,妖娘娘的符咒,0,
190123837,火爆窮奇寶石盒,0,
190123935,卡特模型,0,
190123936,貝特模型,0,
190123934,瑤勒文德的核心,0,
190123951,霍爾的火苗,0,
190123941,D-拉伯設計圖,0,
190123840,時空之核,0,
190126406,冥王神之眼淚,0,
190128002,墮落騎士的暗黑盔甲,0,
190128202,龍的地之藥劑,0,
190128402,龍的水之藥劑,0,
190128502,神官的妙藥,0,
190139904,被詛咒的百合,0,
190129205,髒髒的海螺寶珠,0,
190129505,章魚偽裝券,0,
190129805,章魚的自由方針,0,
190130006,章魚詞典,0,
190130905,煎雞蛋食譜,0,
190131205,見習騎士的心臟藥,0,
190131605,帝國小狗的雞腿,0,
190131808,槍兵隊長的蓋章,0,
190131905,遊擊騎士的公告,0,
190132106,新鮮的樹枝,0,
190132206,特製沙拉食譜,0,
190132305,哥布林士兵日記本,0,
190132405,明王哥布林頭髮,0,
190132505,鐵王哥布林頭髮,0,
190136502,枯萎的藥草,0,
190136602,3倍濃縮醋瓶,0,
190136702,哥布林牌維生素,0,
190136303,被紅蓮偷走的骰子,0,
190137104,飛飛耶比水晶,0,
190137204,鑽石耶比水晶,0,
190137304,粉粉耶比水晶,0,
190137404,小山羊草,0,
190137504,流氓山羊草,0,
190137604,老大山羊草,0,
190137704,獅鷲潮濕的羽毛,0,
190137804,哈雷茵少女惡魔棍,0,
190137904,獅鷲神秘的羽毛,0,
190138004,帝國軍魔界泥人的零件,0,
190138005,修理用魔界泥人的零件,0,
190138204,工兵的帝國紐扣,0,
190138504,高級遊擊兵的書信,0,
190138604,帝國軍高級泥人的零件,0,
190138704,修理用高級泥人的零件,0,
190138804,書矮靈沙漏,0,
190138805,貝爾法書矮靈愛藏圖書,0,
190138814,書妖臼齒,0,
190138815,貝爾法圖書書簽,0,
190138834,妖精神秘的羽毛,0,
190138844,飛翔護甲廢鐵碎片,0,
190138903,貝爾法圖書館員香水,0,
190138913,伊普莉特的火苗,0,
190138924,獨角獸精髓,0,
190138934,飛馬牙齒,0,
190138944,卡芳克小小的紅寶石,0,
190138954,人偶騎士的秘密箱子,0,
190139003,被遺忘的花園地圖,0,
190139033,凱羅貝魯斯的鍊子,0,
190139044,德古氏結晶,0,
190139204,星之誕生(上),0,
190139214,星之誕生(中),0,
190139224,星之誕生(下),0,
190139234,寶石龍的低價寶石,0,
190139244,月精靈的寶物箱子,0,
190139254,月精靈的日記本,0,
190139264,星星搖籃閃耀的石頭,0,
190139274,星之守護者黃金鑰匙,0,
190139294,魯塞利亞噴怒,0,
190139304,星星搖籃秘秘記籍,0,
190141703,老虎寺的歷史(下),0,
190141701,雷伊雷伊的秘笈,0,
190141702,老虎寺的歷史(上),0,
190141718,虎鬥!老虎寺!(剪輯),0,
190141719,瓦爾哈拉花樣少女,0,
190191661,[已刪除數據]_無線機器服飾兌換券,0,
190190955,[已刪除數據]_3級大肚魚,0,
190190956,[已刪除數據]_3級河豚,0,
190190957,[已刪除數據]_3級鯽魚,0,
190190958,[已刪除數據]_2級鯉魚,0,
190190959,[已刪除數據]_2級鯊魚,0,
190190960,[已刪除數據]_1級黃金鯉魚,0,
190190952,[已刪除數據]_1級鯨魚,0,
190191273,[已刪除數據]_釣魚王兌換券,0,
190191274,愛麗絲的石頭7日兌換券,0,
190190953,[已刪除數據]_30分鐘印章箱子,0,
190190954,[已刪除數據]_閃耀的寶物箱子,0,
190191275,[已刪除數據]_30分鐘印章,0,
190191276,[已刪除數據]_大鵝兌換券A,0,
190191277,[已刪除數據]_大鵝兌換券B,0,
190191278,[已刪除數據]_大鵝兌換券C,0,
190191279,[已刪除數據]_大鵝兌換券D,0,
190190961,特殊稱號學習書(100%)箱子,0,
190190962,鐵金剛領養券,0,
190190963,+10華爾基莉的武器箱子,0,
190190964,愛麗絲的箱子,0,
190190965,搗藥的月兔,0,
170112301,減少道具等級限制1技能學習書,0,
170194401,衝鋒陷陣大王學習書(100%),0,
170194402,衝鋒陷陣之神學習書(100%),0,
170194403,衝鋒陷陣高手學習書(100%),0,
170194404,衝鋒陷陣達人學習書(100%),0,
170194405,只是運氣好學到的學習書(100%),0,
170194406,我就愛衝鋒陷陣學習書(100%),0,
170194407,中級兔子學習書(100%),0,
170194408,高級兔子學習書(100%),0,
170194409,超高級兔子學習書(100%),0,
190190966,[已刪除數據]_乾燥的豆沙,0,
190190967,[已刪除數據]_閃閃的松糕,0,
190191280,[已刪除數據]_白白的松糕生麵團,0,
190191281,[已刪除數據]_甜蜜的白糖餡,0,
170194201,爆擊傷害增幅劑,0,
170194202,爆擊率增幅劑,0,
170194203,最小傷害增幅劑,0,
170194204,最大傷害增幅劑,0,
190190968,[已刪除數據]_流浪商人破舊的箱子,0,
190190969,[已刪除數據]_流浪商人的箱子,0,
190190970,[已刪除數據]_暴風監視者食物優惠券,0,
190190971,[已刪除數據]_無限迴廊食物優惠券,0,
190190972,[已刪除數據]_貝爾法&銀的腳指甲食物優惠券,0,
190191282,[已刪除數據]_流浪商人證明,0,
180133701,130層秘密上冊,0,
180133702,140層秘密上冊,0,
180133703,150層秘密上冊,0,
180133704,160層秘密上冊,0,
180133705,170層秘密上冊,0,
180133706,180層秘密上冊,0,
180133707,190層秘密上冊,0,
180133708,130層秘密下冊,0,
180133709,140層秘密下冊,0,
180133710,150層秘密下冊,0,
180133711,160層秘密下冊,0,
180133712,170層秘密下冊,0,
180133713,180層秘密下冊,0,
180133714,190層秘密下冊,0,
180133715,兵蟻王的角,0,
190171107,姜太公強化石,0,
170105715,[已刪除數據]_神奇的沙拉1級(7天),0,
170105716,[已刪除數據]_神奇的沙拉2級(7天),0,
170105717,[已刪除數據]_神奇的燒烤漢堡1級(7天),0,
170105718,[已刪除數據]_神奇的燒烤漢堡2級(7天),0,
170194205,爆擊傷害增幅劑Lv1(7天),0,
170194206,爆擊傷害增幅劑Lv2(7天),0,
170194207,爆擊率增幅劑Lv1(7天),0,
170194208,爆擊率增幅劑Lv2(7天),0,
170194209,最小傷害增幅劑Lv1(7天),0,
170194210,最小傷害增幅劑Lv2(7天),0,
170194211,最大傷害增幅劑Lv1(7天),0,
170194212,最大傷害增幅劑Lv2(7天),0,
170194001,[已刪除數據]_沙袋兌換券,0,
190190973,[已刪除數據]_秋季運動會便當,0,
190191283,大象寶寶套裝箱子,0,
190171108,[已刪除數據]_靈魂結晶,0,
190190974,[已刪除數據]_靈魂箱子,0,
190190975,姜太公證明,0,
170140197,怪物塔傳送膠囊,0,
170197811,怪物塔小型經驗值藥水,0,
170197812,怪物塔中型經驗值藥水,0,
170197813,怪物塔大型經驗值藥水,0,
180104803,禿鷲胸脯肉,0,
180105103,玫瑰凍凍果凍,0,
180103103,橙凍凍果凍,0,
180105203,刺花美眉液體,0,
190171110,[已刪除數據]_靈魂破壞者的盔甲破片,0,
190171111,[已刪除數據]_暗黑寶珠破片,0,
190171112,[已刪除數據]_靈魂,0,
190190976,[已刪除數據]_靈魂破壞者氣息,0,
170194301,[已刪除數據]_準備冒險的人稱號學習書,0,
170194302,[已刪除數據]_準備突變勇士稱號學習書,0,
170194303,[已刪除數據]_享受變化的人稱號學習書,0,
170140397,[已刪除數據]_活動雪狸貓溫泉券(3小時),0,
170197702,[已刪除數據]_非常特別的暴風經驗值藥水,0,
190102304,黑色忍者服,0,
190171113,[已刪除數據]_毛絨套裝優惠券,0,
190190977,[已刪除數據]_優惠券禮物箱子,0,
190190978,[已刪除數據]_千真萬確!暴風禮物箱子,0,
190197438,靈魂石配方,0,
190132306,賽蕾斯蒂亞,0,
190142001,蒸獨角蟹腿,0,
190142002,野豬里脊肉,0,
190142003,天蛾人體液,0,
190142004,天蛾人藥用粉末,0,
190142005,花子的食用根莖,0,
190142006,野蠻阿迪乾枯種子,0,
190142007,綠蜥蜴人粗皮,0,
190142008,藍豺狼獸高級皮,0,
190142009,綠豺狼獸高級皮,0,
190142010,圓桌武士破舊盔甲,0,
190142011,百年山參,0,
190142012,莫迪的髒背包,0,
190142013,乞丐貓的玩具寶珠,0,
190142014,海之星印章,0,
190142015,妖娘娘破舊的人偶,0,
190142016,火爆窮奇天文秘書,0,
190142017,牡丹燈籠的蠟燭,0,
190142018,青巾盜賊的卷軸,0,
190142019,紫巾盜賊的卷軸,0,
190142020,黑巾盜賊的卷軸,0,
190142021,赤巾盜賊的卷軸,0,
190142022,白巾盜賊的標誌,0,
190142023,闊嘴怪的毛,0,
190142024,地穴蝙蝠丟棄的爪子,0,
190142025,藍烏龜鋒利的爪子,0,
190142026,小海膽的五彩鱗片,0,
190142027,海豚姑娘的高級皮,0,
190142028,人魚公主的豎琴,0,
190142029,震雷卡伊的秘密文件,0,
190142030,魔法少女很久的記事本,0,
190142031,野馬的禮物箱子,0,
190142032,閃電的花朵,0,
190142033,蒙面仙人掌的情書,0,
190142034,土撥鼠快槍手的寶物,0,
190142035,被土撥鼠快槍手偷走的合約,0,
190142036,響尾蛇姑娘結實的鱗片,0,
190142037,黏黏的果凍,0,
190142038,完整的海螺殼,0,
190142039,章魚神殿地圖碎片,0,
190142040,腳印貓咪的痕跡,0,
190142041,面具貓咪柔軟的毛,0,
190142042,消失的貓咪卡片,0,
190142043,偷來的金牙,0,
190142044,完整的章魚石像碎片,0,
190142045,小章魚士兵的海之星,0,
