ID,箱子名稱,獎勵名稱,效果名稱
15689,彩虹島物語皇家箱子LI,皇家暴風藥水 X2,收費機會箱子(50 ~ 150)
15690,彩虹島物語皇家箱子LI,鑲嵌妙藥 X3,收費機會箱子(50 ~ 150)
15691,彩虹島物語皇家箱子LI,皇家姜太公的祝福 X2,收費機會箱子(50 ~ 150)
15692,彩虹島物語皇家箱子LI,那勒斯的妙藥 X10,收費機會箱子(50 ~ 150)
15693,彩虹島物語皇家箱子LI,巴斯巴斯的妙藥 X10,收費機會箱子(50 ~ 150)
15694,彩虹島物語皇家箱子LI,王者攻擊力秘藥2 X5,收費機會箱子(50 ~ 150)
15695,彩虹島物語皇家箱子LI,王者攻擊力秘藥 X5,收費機會箱子(50 ~ 150)
15696,彩虹島物語皇家箱子LI,王者防禦秘藥 X5,收費機會箱子(50 ~ 150)
15697,彩虹島物語皇家箱子LI,暢快汽水 X20,收費機會箱子(50 ~ 150)
15698,彩虹島物語皇家箱子LI,"布迪蕾蕾領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15699,彩虹島物語皇家箱子LI,"海賊猴領養券[永久制] X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15700,彩虹島物語皇家箱子LI,"阿斯蒙蒂斯領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15701,彩虹島物語皇家箱子LI,"河馬領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15702,彩虹島物語皇家箱子LI,"莉莉的第4個藍色寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15703,彩虹島物語皇家箱子LI,"喬安潘的第4個紅寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15704,彩虹島物語皇家箱子LI,"卡茲諾的第4個黃寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15705,彩虹島物語皇家箱子LI,"春天髮型變更券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15706,彩虹島物語皇家箱子LI,"發光的穆亞杏仁寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15707,彩虹島物語皇家箱子LI,"發光的愛麗絲火龍果寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15708,彩虹島物語皇家箱子LI,"閃耀黑月的可頌寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15709,彩虹島物語皇家箱子LI,"愛麗絲陣營時尚箱子 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15710,彩虹島物語皇家箱子LI,"古代之書 -《調和》學習書(30日) X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15711,彩虹島物語皇家箱子LI,"成長精靈石(1日)兌換券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15712,彩虹島物語皇家箱子LI,"一般傷害技能學習書 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15713,彩虹島物語皇家箱子LI,"屬性重置妙藥 X3
皇家福袋 X1",收費機會箱子(50 ~ 150)
15714,彩虹島物語皇家箱子LI,"十項全能技能學習書 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15715,彩虹島物語皇家箱子LI,"皇家暴風藥水 X2
皇家福袋 X1",收費機會箱子(50 ~ 150)
15716,彩虹島物語皇家箱子LI,"鑲嵌妙藥 X3
皇家福袋 X1",收費機會箱子(50 ~ 150)
15717,彩虹島物語皇家箱子LI,"皇家姜太公的祝福 X2
皇家福袋 X1",收費機會箱子(50 ~ 150)
15718,彩虹島物語皇家箱子LI,"那勒斯的妙藥 X10
皇家福袋 X1",收費機會箱子(50 ~ 150)
15719,彩虹島物語皇家箱子LI,"巴斯巴斯的妙藥 X10
皇家福袋 X1",收費機會箱子(50 ~ 150)
15720,彩虹島物語皇家箱子LI,"王者攻擊力秘藥2 X5
皇家福袋 X1",收費機會箱子(50 ~ 150)
15721,彩虹島物語皇家箱子LI,"王者攻擊力秘藥 X5
皇家福袋 X1",收費機會箱子(50 ~ 150)
15722,彩虹島物語皇家箱子LI,"王者防禦秘藥 X5
皇家福袋 X1",收費機會箱子(50 ~ 150)
15723,彩虹島物語皇家箱子LI,"暢快汽水 X20
皇家福袋 X1",收費機會箱子(50 ~ 150)
15724,冒險小夥伴機率箱,河馬領養券 X1,
15725,冒險小夥伴機率箱,金雷歐領養券 X1,
15726,冒險小夥伴機率箱,喬朗伊領養券[永久制] X1,
15727,冒險小夥伴機率箱,卡哇伊領養券[永久制] X1,
15728,冒險小夥伴機率箱,鈕扣兔領養券 X1,
15729,冒險小夥伴機率箱,狸貓領養券[永久制] X1,
15730,每日寶袋[特別覺醒劑](30日),[活動] 特別覺醒劑 X1,
15731,卡哇伊領養券[永久制],卡哇伊[永久制] X1,
15732,狸貓領養券[永久制],狸貓[永久制] X1,
15733,海琴領養券箱,海琴領養券 X1,
15734,麒麟領養券[永久制]箱,麒麟領養券[永久制] X1,
15735,雪鹿兌換券箱,冰鹿兌換券 X1,
15736,我是大隻佬學習書 (100%)箱,我是大隻佬學習書(100%) X1,
15737,大姊稱號學習書(100%)箱,大姊稱號學習書(100%) X1,
15738,兒子稱號學習書(100%)箱,兒子稱號學習書(100%) X1,
15739,萬聖節表情符號學習書1箱,萬聖節表情符號學習書1 X1,
15740,萬聖節表情符號學習書2箱,萬聖節表情符號學習書2 X1,
15741,萬聖節表情符號學習書3箱,萬聖節表情符號學習書3 X1,
15742,兔兔領養券,兔兔 X1,
15743,彩虹島物語皇家箱子XL,魔魔鼠領養券[永久制] X1,收費機會箱子(50 ~ 150)
15744,彩虹島物語皇家箱子XL,小鳳凰領養券[永久制] X1,收費機會箱子(50 ~ 150)
15745,彩虹島物語皇家箱子XL,布迪影波克領養券[永久制] X1,收費機會箱子(50 ~ 150)
15746,彩虹島物語皇家箱子XL,銀河領養券 X1,收費機會箱子(50 ~ 150)
15747,彩虹島物語皇家箱子XL,喬安潘的第4個紅寶石 X1,收費機會箱子(50 ~ 150)
15748,彩虹島物語皇家箱子XL,卡茲諾的第4個黃寶石 X1,收費機會箱子(50 ~ 150)
15749,彩虹島物語皇家箱子XL,萬聖鬼魂傷害字型外觀裝扮票券 X1,收費機會箱子(50 ~ 150)
15750,彩虹島物語皇家箱子XL,可愛優雅髮型變更券 X1,收費機會箱子(50 ~ 150)
15751,彩虹島物語皇家箱子XL,闇黑愛麗絲服裝箱子 X1,收費機會箱子(50 ~ 150)
15752,彩虹島物語皇家箱子XL,莉莉的第3個藍色寶石 X1,收費機會箱子(50 ~ 150)
15753,彩虹島物語皇家箱子XL,卡茲諾的第3個黃寶石 X1,收費機會箱子(50 ~ 150)
15754,彩虹島物語皇家箱子XL,喬安潘的第3個紅寶石 X1,收費機會箱子(50 ~ 150)
15755,彩虹島物語皇家箱子XL,職業服裝兌換券 X1,收費機會箱子(50 ~ 150)
15756,彩虹島物語皇家箱子XL,記憶碎片 X10,收費機會箱子(50 ~ 150)
15757,彩虹島物語皇家箱子XL,大富豪精靈石(1日)兌換券 X1,收費機會箱子(50 ~ 150)
15758,彩虹島物語皇家箱子XL,活動背包 X1,收費機會箱子(50 ~ 150)
15759,彩虹島物語皇家箱子XL,鑲嵌神藥 X2,收費機會箱子(50 ~ 150)
15760,彩虹島物語皇家箱子XL,經驗值秘藥888% X2,收費機會箱子(50 ~ 150)
15761,彩虹島物語皇家箱子XL,炫富(三)學習書 X5,收費機會箱子(50 ~ 150)
15762,彩虹島物語皇家箱子XL,經驗值秘藥500% X4,收費機會箱子(50 ~ 150)
15763,彩虹島物語皇家箱子XL,皇家姜太公的祝福 X2,收費機會箱子(50 ~ 150)
15764,彩虹島物語皇家箱子XL,發亮的暴風藥水(30分鐘) X2,收費機會箱子(50 ~ 150)
15765,彩虹島物語皇家箱子XL,巴斯巴斯的妙藥 X10,收費機會箱子(50 ~ 150)
15766,彩虹島物語皇家箱子XL,王者攻擊力秘藥 X4,收費機會箱子(50 ~ 150)
15767,彩虹島物語皇家箱子XL,王者防禦秘藥 X4,收費機會箱子(50 ~ 150)
15768,彩虹島物語皇家箱子XL,王者經驗值秘藥 X4,收費機會箱子(50 ~ 150)
15769,彩虹島物語皇家箱子XL,糖漿組合兌換券 X5,收費機會箱子(50 ~ 150)
15770,彩虹島物語皇家箱子XL,"魔魔鼠領養券[永久制] X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15771,彩虹島物語皇家箱子XL,"小鳳凰領養券[永久制] X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15772,彩虹島物語皇家箱子XL,"布迪影波克領養券[永久制] X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15773,彩虹島物語皇家箱子XL,"銀河領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15774,彩虹島物語皇家箱子XL,"喬安潘的第4個紅寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15775,彩虹島物語皇家箱子XL,"卡茲諾的第4個黃寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15776,彩虹島物語皇家箱子XL,"萬聖鬼魂傷害字型外觀裝扮票券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15777,彩虹島物語皇家箱子XL,"可愛優雅髮型變更券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15778,彩虹島物語皇家箱子XL,"闇黑愛麗絲服裝箱子 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15779,彩虹島物語皇家箱子XL,"莉莉的第3個藍色寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15780,彩虹島物語皇家箱子XL,"卡茲諾的第3個黃寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15781,彩虹島物語皇家箱子XL,"喬安潘的第3個紅寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15782,彩虹島物語皇家箱子XL,"職業服裝兌換券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15783,彩虹島物語皇家箱子XL,"記憶碎片 X10
皇家福袋 X1",收費機會箱子(50 ~ 150)
15784,彩虹島物語皇家箱子XL,"大富豪精靈石(1日)兌換券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15785,彩虹島物語皇家箱子XL,"活動背包 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15786,彩虹島物語皇家箱子XL,"鑲嵌神藥 X2
皇家福袋 X1",收費機會箱子(50 ~ 150)
15787,彩虹島物語皇家箱子XL,"經驗值秘藥888% X2
皇家福袋 X1",收費機會箱子(50 ~ 150)
15788,彩虹島物語皇家箱子XL,"炫富(三)學習書 X5
皇家福袋 X1",收費機會箱子(50 ~ 150)
15789,彩虹島物語皇家箱子XL,"經驗值秘藥500% X4
皇家福袋 X1",收費機會箱子(50 ~ 150)
15790,彩虹島物語皇家箱子XL,"皇家姜太公的祝福 X2
皇家福袋 X1",收費機會箱子(50 ~ 150)
15791,彩虹島物語皇家箱子XL,"發亮的暴風藥水(30分鐘) X2
皇家福袋 X1",收費機會箱子(50 ~ 150)
15792,彩虹島物語皇家箱子XL,"巴斯巴斯的妙藥 X10
皇家福袋 X1",收費機會箱子(50 ~ 150)
15793,彩虹島物語皇家箱子XL,"王者攻擊力秘藥 X4
皇家福袋 X1",收費機會箱子(50 ~ 150)
15794,彩虹島物語皇家箱子XL,"王者防禦秘藥 X4
皇家福袋 X1",收費機會箱子(50 ~ 150)
15795,彩虹島物語皇家箱子XL,"王者經驗值秘藥 X4
皇家福袋 X1",收費機會箱子(50 ~ 150)
15796,彩虹島物語皇家箱子XL,"糖漿組合兌換券 X5
皇家福袋 X1",收費機會箱子(50 ~ 150)
15797,白虎套裝15日券,"活動 白虎帽子(15日) X1
活動 白虎套裝(15日) X1
活動 白虎手套(15日) X1
活動 白虎鞋子(15日) X1",
15798,MAX夥伴機會箱,邁克爾領養券[永久制] X1,
15799,MAX夥伴機會箱,小魔女領養券 X1,
15800,MAX夥伴機會箱,寵物阿斯蒙蒂斯領養券[永久制] X1,
15801,MAX夥伴機會箱,海賊猴領養券 X1,
15802,MAX夥伴機會箱,HAPPY領養券 X1,
15803,MAX夥伴機會箱,阿斯蒙蒂斯領養券 X1,
15804,MAX夥伴機會箱,雪花球領養券 X1,
15805,MAX夥伴機會箱,小鳳凰領養券[永久制] X1,
15806,MAX夥伴機會箱,小鱷魚貝貝領養券 X1,
15807,MAX夥伴機會箱,布迪蕾蕾領養券 X1,
15808,MAX夥伴機會箱,熊貓超人領養券[永久制] X1,
15809,MAX夥伴機會箱,銀河領養券 X1,
15810,MAX夥伴機會箱,女妖奇娜領養券 X1,
15811,MAX夥伴機會箱,拳四郎領養券[永久制] X1,
15812,MAX夥伴機會箱,堤米領養券 X1,
15813,MAX夥伴機會箱,河馬領養券 X1,
15814,我們結婚吧！,婚禮敞篷車兌換券 X1,
15815,我們結婚吧！,WEDDING學習書[永久制] X1,
15816,我們結婚吧！,召喚獸指南[經驗值＆道具]學習書(30日) X1,
15817,我們結婚吧！,冰女領養券 X1,
15818,我們結婚吧！,手工訂製禮服箱 X1,
15819,我們結婚吧！,彩虹耶比妹妹披風 X1,
15820,我們結婚吧！,阿法村莊小幫手稱號100%學習書 X1,
15821,我們結婚吧！,經驗值秘藥888% X1,
15822,我們結婚吧！,感謝表情符號學習書 X1,
15823,我們結婚吧！,凱蒂舞表情符號學習書 X1,
15824,我們結婚吧！,爆破愛麗絲氣球學習書 X1,
15825,我們結婚吧！,狐狸變身學習書 X1,
15826,我們結婚吧！,比昂卡的經驗值秘藥 X2,
15827,我們結婚吧！,[活動] 經驗值秘藥500% X1,
15828,我們結婚吧！,植物催化劑 X1,
15829,我們結婚吧！,遠端完成任務箱子 X5,
15830,我們結婚吧！,我是風稱號學習書 X50,
15831,我們結婚吧！,我是完美主義者稱號學習書 X50,
15832,我們結婚吧！,我是寬宏大量的人稱號學習書 X50,
15833,我們結婚吧！,我是王牌稱號學習書 X50,
15834,我們結婚吧！,眼冒愛心伺服器麥克風 X3,
15835,手工訂製禮服箱,甜美花冠頭紗 X1,
15836,手工訂製禮服箱,甜美粉色婚紗 X1,
15837,手工訂製禮服箱,白色婚鞋 X1,
15838,手工訂製禮服箱,甜美珍珠耳環 X1,
15839,手工訂製禮服箱,奢華花冠裝飾 X1,
15840,手工訂製禮服箱,奢華白色婚紗 X1,
15841,手工訂製禮服箱,奢華花朵耳環 X1,
15842,手工訂製禮服箱,甜美白色燕尾服 X1,
15843,手工訂製禮服箱,黑色牛津鞋 X1,
15844,手工訂製禮服箱,奢華黑色燕尾服 X1,
15845,手工訂製禮服箱,白色哥德禮服披肩 X1,
15846,1+1光棍不脫單禮包,"MAX夥伴機會箱 X1
[活動] 年幼寵物箱子 X1
寵物名稱變更券 X2",
15847,1+1終結孤單箱,"[活動] 寵物永久制轉換工具 X1
寵物永久制轉換工具 X1",
15848,擁抱星星的松鼠服裝箱子,"[活動] 擁抱星星的松鼠帽子 X1
[活動] 擁抱星星的松鼠上衣 X1
[活動] 擁抱星星的松鼠下衣 X1
[活動] 擁抱星星的松鼠拖鞋 X1
[活動] 擁抱星星的松鼠尾巴 X1",
15849,寵物雙倍機率驚喜箱XIII,邁克爾領養券[永久制] X1,收費機會箱子(50 ~ 150)
15850,寵物雙倍機率驚喜箱XIII,鈕扣貓領養券[永久制] X1,收費機會箱子(50 ~ 150)
15851,寵物雙倍機率驚喜箱XIII,HAPPY領養券 X1,收費機會箱子(50 ~ 150)
15852,寵物雙倍機率驚喜箱XIII,女妖奇娜領養券 X1,收費機會箱子(50 ~ 150)
15853,寵物雙倍機率驚喜箱XIII,莉莉的第4個藍色寶石 X1,收費機會箱子(50 ~ 150)
15854,寵物雙倍機率驚喜箱XIII,喬安潘的第4個紅寶石 X1,收費機會箱子(50 ~ 150)
15855,寵物雙倍機率驚喜箱XIII,卡茲諾的第4個黃寶石 X1,收費機會箱子(50 ~ 150)
15856,寵物雙倍機率驚喜箱XIII,發光的穆亞杏仁寶石 X1,收費機會箱子(50 ~ 150)
15857,寵物雙倍機率驚喜箱XIII,發光的愛麗絲火龍果寶石 X1,收費機會箱子(50 ~ 150)
15858,寵物雙倍機率驚喜箱XIII,閃耀黑月的可頌寶石 X1,收費機會箱子(50 ~ 150)
15859,寵物雙倍機率驚喜箱XIII,BOSS傷害技能學習書 X1,收費機會箱子(50 ~ 150)
15860,寵物雙倍機率驚喜箱XIII,古代之書 -《調和》學習書(30日) X1,收費機會箱子(50 ~ 150)
15861,寵物雙倍機率驚喜箱XIII,古代之書 -《激怒》學習書(30日) X1,收費機會箱子(50 ~ 150)
15862,寵物雙倍機率驚喜箱XIII,屬性重置妙藥 X3,收費機會箱子(50 ~ 150)
15863,寵物雙倍機率驚喜箱XIII,鑲嵌神藥 X2,收費機會箱子(50 ~ 150)
15864,寵物雙倍機率驚喜箱XIII,經驗值秘藥500% X3,收費機會箱子(50 ~ 150)
15865,寵物雙倍機率驚喜箱XIII,皇家暴風藥水 X2,收費機會箱子(50 ~ 150)
15866,寵物雙倍機率驚喜箱XIII,任務獎勵UP！秘藥 X1,收費機會箱子(50 ~ 150)
15867,寵物雙倍機率驚喜箱XIII,經驗值秘藥200% X1,收費機會箱子(50 ~ 150)
15868,寵物雙倍機率驚喜箱XIII,那勒斯的妙藥 X10,收費機會箱子(50 ~ 150)
15869,寵物雙倍機率驚喜箱XIII,普雷伊奧斯碰碰飲料 X12,收費機會箱子(50 ~ 150)
15870,寵物雙倍機率驚喜箱XIII,王者攻擊力秘藥2 X5,收費機會箱子(50 ~ 150)
15871,寵物雙倍機率驚喜箱XIII,王者攻擊力秘藥 X5,收費機會箱子(50 ~ 150)
15872,寵物雙倍機率驚喜箱XIII,發亮的暴風藥水 X10,收費機會箱子(50 ~ 150)
15873,寵物雙倍機率驚喜箱XIII,暢快汽水 X20,收費機會箱子(50 ~ 150)
15874,寵物雙倍機率驚喜箱XIII,"邁克爾領養券[永久制] X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15875,寵物雙倍機率驚喜箱XIII,"鈕扣貓領養券[永久制] X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15876,寵物雙倍機率驚喜箱XIII,"HAPPY領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15877,寵物雙倍機率驚喜箱XIII,"女妖奇娜領養券 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15878,寵物雙倍機率驚喜箱XIII,"莉莉的第4個藍色寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15879,寵物雙倍機率驚喜箱XIII,"喬安潘的第4個紅寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15880,寵物雙倍機率驚喜箱XIII,"卡茲諾的第4個黃寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15881,寵物雙倍機率驚喜箱XIII,"發光的穆亞杏仁寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15882,寵物雙倍機率驚喜箱XIII,"發光的愛麗絲火龍果寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15883,寵物雙倍機率驚喜箱XIII,"閃耀黑月的可頌寶石 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15884,寵物雙倍機率驚喜箱XIII,"BOSS傷害技能學習書 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15885,寵物雙倍機率驚喜箱XIII,"古代之書 -《調和》學習書(30日) X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15886,寵物雙倍機率驚喜箱XIII,"古代之書 -《激怒》學習書(30日) X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15887,寵物雙倍機率驚喜箱XIII,"屬性重置妙藥 X3
皇家福袋 X1",收費機會箱子(50 ~ 150)
15888,寵物雙倍機率驚喜箱XIII,"鑲嵌神藥 X2
皇家福袋 X1",收費機會箱子(50 ~ 150)
15889,寵物雙倍機率驚喜箱XIII,"經驗值秘藥500% X3
皇家福袋 X1",收費機會箱子(50 ~ 150)
15890,寵物雙倍機率驚喜箱XIII,"皇家暴風藥水 X2
皇家福袋 X1",收費機會箱子(50 ~ 150)
15891,寵物雙倍機率驚喜箱XIII,"任務獎勵UP！秘藥 X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15892,寵物雙倍機率驚喜箱XIII,"經驗值秘藥200% X1
皇家福袋 X1",收費機會箱子(50 ~ 150)
15893,寵物雙倍機率驚喜箱XIII,"那勒斯的妙藥 X10
皇家福袋 X1",收費機會箱子(50 ~ 150)
15894,寵物雙倍機率驚喜箱XIII,"普雷伊奧斯碰碰飲料 X12
皇家福袋 X1",收費機會箱子(50 ~ 150)
15895,寵物雙倍機率驚喜箱XIII,"王者攻擊力秘藥2 X5
皇家福袋 X1",收費機會箱子(50 ~ 150)
15896,寵物雙倍機率驚喜箱XIII,"王者攻擊力秘藥 X5
皇家福袋 X1",收費機會箱子(50 ~ 150)
15897,寵物雙倍機率驚喜箱XIII,"發亮的暴風藥水 X10
皇家福袋 X1",收費機會箱子(50 ~ 150)
15898,寵物雙倍機率驚喜箱XIII,"暢快汽水 X20
皇家福袋 X1",收費機會箱子(50 ~ 150)
15899,YOMI誕生箱,YOMI領養券[永久制] X1,
15900,YOMI誕生箱,YOMI稱號學習書(30日) X1,
15901,YOMI誕生箱,拳四郎領養券[永久制] X1,
15902,YOMI誕生箱,【限定】YOMI套裝(男) X1,
15903,YOMI誕生箱,【限定】YOMI套裝(女) X1,
15904,YOMI誕生箱,白狼領養券 X1,
15905,YOMI誕生箱,第35代火神稱號學習書(100%) X1,
15906,YOMI誕生箱,經驗值秘藥1000% X1,
15907,YOMI誕生箱,經驗值秘藥888% X1,
15908,YOMI誕生箱,Lv.2 爆擊傷害增幅劑 X1,
15909,YOMI誕生箱,開懷大笑學習書 X1,
15910,YOMI誕生箱,傻笑學習書 X1,
15911,YOMI誕生箱,[活動] 鋼鐵人表情符號學習書 X1,
15912,YOMI誕生箱,兔子舞學習書 X1,
15913,YOMI誕生箱,比昂卡的經驗值秘藥 X2,
15914,YOMI誕生箱,植物催化劑 X1,
15915,YOMI誕生箱,降級鑲嵌金錘 X2,
15916,YOMI誕生箱,遠端完成任務箱子 X5,
15917,YOMI誕生箱,頌歌達人學習書 X20,
15918,YOMI誕生箱,雪橇騎士學習書 X30,
15919,YOMI誕生箱,仁慈的小氣鬼學習書 X50,
15920,YOMI誕生箱,悠閒的聖誕老人學習書 X50,
15921,YOMI誕生箱,紅心伺服器麥克風 X3,
15922,兔兔睡衣組,"兔兔玩偶帽 X1
兔兔長袖睡衣 X1
兔兔睡衣長褲 X1
熊大兔兔室內拖 X1",
15923,BROWN & FRIENDS紀念聯名箱,兔兔領養券 X1,收費機會箱子(50 ~ 150)
15924,BROWN & FRIENDS紀念聯名箱,雪寶領養券[永久制] X1,收費機會箱子(50 ~ 150)
15925,BROWN & FRIENDS紀念聯名箱,艾菈領養券[永久制] X1,收費機會箱子(50 ~ 150)
15926,BROWN & FRIENDS紀念聯名箱,魔魔鼠領養券[永久制] X1,收費機會箱子(50 ~ 150)
