ID,强化前,强化后,强化描述,强化材料,成功率(%),是否吃镶嵌加成,手續費
85004303,王朝雙環刃★,王朝雙環刃★☆,強化後材料會消失,王朝雙環刃 X1,100,是,0
85004304,王朝雙環刃★☆,王朝雙環刃★★,強化後材料會消失,王朝雙環刃 X1,100,是,0
85004501,奧莉安的變異雙環刃,奧莉安的變異雙環刃☆,強化後材料會消失,"奧莉安的變異精髓 X20
奧莉安的墮落精髓 X20",100,是,0
85004502,奧莉安的變異雙環刃☆,奧莉安的變異雙環刃★,強化後材料會消失,"奧莉安的變異精髓 X20
奧莉安的墮落精髓 X20",100,是,0
85004503,奧莉安的變異雙環刃★,奧莉安的變異雙環刃★☆,強化後材料會消失,"奧莉安的變異精髓 X20
奧莉安的墮落精髓 X20",100,是,0
85004504,奧莉安的變異雙環刃★☆,奧莉安的變異雙環刃★★,強化後材料會消失,"奧莉安的變異精髓 X20
奧莉安的墮落精髓 X20",100,是,0
85004505,奧莉安的變異雙環刃★★,奧莉安的變異雙環刃★★☆,強化後材料會消失,"奧莉安的變異精髓 X20
奧莉安的墮落精髓 X20",100,是,0
85004506,奧莉安的變異雙環刃★★☆,奧莉安的變異雙環刃★★★,強化後材料會消失,"奧莉安的變異精髓 X20
奧莉安的墮落精髓 X20",100,是,0
85004601,軍長的雙環刃,軍長的雙環刃☆,強化後材料會消失,"白獅女王的盔甲上衣 X10
白獅女王的頭盔 X10
白獅女王的槍 X10",100,是,0
85004611,軍長的雙環刃☆,軍長的雙環刃★,強化後材料會消失,"白獅女王的盔甲上衣 X10
白獅女王的頭盔 X10
白獅女王的槍 X10",100,是,0
85004621,軍長的雙環刃★,軍長的雙環刃★☆,強化後材料會消失,"白獅女王的盔甲上衣 X10
白獅女王的頭盔 X10
白獅女王的槍 X10",100,是,0
85004631,軍長的雙環刃★☆,軍長的雙環刃★★,強化後材料會消失,"白獅女王的盔甲上衣 X10
白獅女王的頭盔 X10
白獅女王的槍 X10",100,是,0
85004641,軍長的雙環刃★★,軍長的雙環刃★★☆,強化後材料會消失,"白獅女王的盔甲上衣 X10
白獅女王的頭盔 X10
白獅女王的槍 X10",100,是,0
85004651,軍長的雙環刃★★☆,軍長的雙環刃★★★,強化後材料會消失,"白獅女王的盔甲上衣 X10
白獅女王的頭盔 X10
白獅女王的槍 X10",100,是,0
85004702,地獄雙環刃,地獄雙環刃☆,強化後材料會消失,"瑪帕斯的黑色羽毛 X10
瑪帕斯的費多拉帽 X10
瑪帕斯的法杖 X10",100,否,0
85004703,地獄雙環刃☆,地獄雙環刃★,強化後材料會消失,"瑪帕斯的黑色羽毛 X10
瑪帕斯的費多拉帽 X10
瑪帕斯的法杖 X10",100,否,0
85004704,地獄雙環刃★,地獄雙環刃★☆,強化後材料會消失,"瑪帕斯的黑色羽毛 X10
瑪帕斯的費多拉帽 X10
瑪帕斯的法杖 X10",100,否,0
85004705,地獄雙環刃★☆,地獄雙環刃★★,強化後材料會消失,"瑪帕斯的黑色羽毛 X10
瑪帕斯的費多拉帽 X10
瑪帕斯的法杖 X10",100,否,0
85004706,地獄雙環刃★★,地獄雙環刃★★☆,強化後材料會消失,"瑪帕斯的黑色羽毛 X10
瑪帕斯的費多拉帽 X10
瑪帕斯的法杖 X10",100,否,0
85004707,地獄雙環刃★★☆,地獄雙環刃★★★,強化後材料會消失,"瑪帕斯的黑色羽毛 X10
瑪帕斯的費多拉帽 X10
瑪帕斯的法杖 X10",100,否,0
85004801,噩夢雙環刃,噩夢雙環刃☆,強化後材料會消失,"阿斯莫德的黑角碎片 X10
阿斯莫德的長靴 X10",100,是,0
85004802,噩夢雙環刃☆,噩夢雙環刃★,強化後材料會消失,"阿斯莫德的黑角碎片 X10
阿斯莫德的長靴 X10",100,是,0
85004803,噩夢雙環刃★,噩夢雙環刃★☆,強化後材料會消失,"阿斯莫德的黑角碎片 X10
阿斯莫德的長靴 X10",100,是,0
85004804,噩夢雙環刃★☆,噩夢雙環刃★★,強化後材料會消失,"阿斯莫德的黑角碎片 X10
阿斯莫德的長靴 X10",100,是,0
85004805,噩夢雙環刃★★,噩夢雙環刃★★☆,強化後材料會消失,"阿斯莫德的黑角碎片 X10
阿斯莫德的長靴 X10",100,是,0
85004806,噩夢雙環刃★★☆,噩夢雙環刃★★★,強化後材料會消失,"阿斯莫德的黑角碎片 X10
阿斯莫德的長靴 X10",100,是,0
85004901,執著的雙環刃,執著的雙環刃☆,強化後材料會消失,"格勞克斯的發條鑰匙 X400
格勞克斯的角 X400",80,是,100000000
85004902,執著的雙環刃☆,執著的雙環刃★,強化後材料會消失,"格勞克斯的發條鑰匙 X480
格勞克斯的角 X480",80,是,100000000
85004903,執著的雙環刃★,執著的雙環刃★☆,強化後材料會消失,"格勞克斯的發條鑰匙 X560
格勞克斯的角 X560",80,是,100000000
85004904,執著的雙環刃★☆,執著的雙環刃★★,強化後材料會消失,"格勞克斯的發條鑰匙 X640
格勞克斯的角 X640",80,是,100000000
85004905,執著的雙環刃★★,執著的雙環刃★★☆,強化後材料會消失,"格勞克斯的發條鑰匙 X760
格勞克斯的角 X760",80,是,100000000
85004906,執著的雙環刃★★☆,執著的雙環刃★★★,強化後材料會消失,"格勞克斯的發條鑰匙 X999
格勞克斯的角 X999",80,是,100000000
85004911,犧牲的雙環刃,犧牲的雙環刃☆,強化後材料會消失,"格勞克斯的發條鑰匙 X400
格勞克斯的角 X400",80,是,100000000
85004912,犧牲的雙環刃☆,犧牲的雙環刃★,強化後材料會消失,"格勞克斯的發條鑰匙 X480
格勞克斯的角 X480",80,是,100000000
85004913,犧牲的雙環刃★,犧牲的雙環刃★☆,強化後材料會消失,"格勞克斯的發條鑰匙 X560
格勞克斯的角 X560",80,是,100000000
85004914,犧牲的雙環刃★☆,犧牲的雙環刃★★,強化後材料會消失,"格勞克斯的發條鑰匙 X640
格勞克斯的角 X640",80,是,100000000
85004915,犧牲的雙環刃★★,犧牲的雙環刃★★☆,強化後材料會消失,"格勞克斯的發條鑰匙 X760
格勞克斯的角 X760",80,是,100000000
85004916,犧牲的雙環刃★★☆,犧牲的雙環刃★★★,強化後材料會消失,"格勞克斯的發條鑰匙 X999
格勞克斯的角 X999",80,是,100000000
85001031,奇遇冒險雙環刃,奇遇冒險雙環刃 +1,強化後材料會消失,[活動] 奇遇冒險神奇魔法石 X3,100,是,0
85001032,奇遇冒險雙環刃 +1,奇遇冒險雙環刃 +2,強化後材料會消失,[活動] 奇遇冒險神奇魔法石 X3,100,是,0
85001034,奇遇冒險雙環刃 +2,奇遇冒險雙環刃 +3,強化後材料會消失,[活動] 奇遇冒險神奇魔法石 X3,100,是,0
85001035,奇遇冒險雙環刃 +3,奇遇冒險雙環刃 +4,強化後材料會消失,[活動] 奇遇冒險神奇魔法石 X3,100,是,0
85001036,奇遇冒險雙環刃 +4,奇遇冒險雙環刃 +5,強化後材料會消失,[活動] 奇遇冒險神奇魔法石 X3,100,是,0
85001038,奇遇冒險雙環刃 +5,奇遇冒險雙環刃 +6,強化後材料會消失,[活動] 奇遇冒險神奇魔法石 X3,100,是,0
85001039,奇遇冒險雙環刃 +6,奇遇冒險雙環刃 +7,強化後材料會消失,[活動] 奇遇冒險神奇魔法石 X3,100,是,0
85001040,奇遇冒險雙環刃 +7,奇遇冒險雙環刃 +8,強化後材料會消失,[活動] 奇遇冒險神奇魔法石 X3,100,是,0
85001042,奇遇冒險雙環刃 +8,奇遇冒險雙環刃 +9,強化後材料會消失,[活動] 奇遇冒險神奇魔法石 X3,100,是,0
85097701,超級瑪琍雙環刃,超級瑪琍雙環刃 +1,強化後材料會消失,超級瑪琍雙環刃 X1,100,是,0
85097702,超級瑪琍雙環刃 +1,超級瑪琍雙環刃 +2,強化後材料會消失,超級瑪琍雙環刃 X1,100,是,0
85097703,超級瑪琍雙環刃 +2,超級瑪琍雙環刃 +3,強化後材料會消失,超級瑪琍雙環刃 X1,100,是,0
85097704,超級瑪琍雙環刃 +3,超級瑪琍雙環刃 +4,強化後材料會消失,超級瑪琍雙環刃 X1,100,是,0
85097705,超級瑪琍雙環刃 +4,超級瑪琍雙環刃 +5,強化後材料會消失,超級瑪琍雙環刃 X1,100,是,0
85097706,超級瑪琍雙環刃 +5,超級瑪琍雙環刃 +6,強化後材料會消失,超級瑪琍雙環刃 X1,100,是,0
85097707,超級瑪琍雙環刃 +6,超級瑪琍雙環刃 +7,強化後材料會消失,超級瑪琍雙環刃 X1,100,是,0
85097708,超級瑪琍雙環刃 +7,超級瑪琍雙環刃 +8,強化後材料會消失,超級瑪琍雙環刃 X1,100,是,0
85097709,超級瑪琍雙環刃 +8,超級瑪琍雙環刃 +9,強化後材料會消失,超級瑪琍雙環刃 X1,100,是,0
164501501,艾爾-拉勒薩的第1個徽章,艾爾-拉勒薩的第1個徽章 +1,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X90
艾爾-拉勒薩的聖痕 X90",100,是,50000000
164501502,艾爾-拉勒薩的第1個徽章 +1,艾爾-拉勒薩的第1個徽章 +2,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X90
艾爾-拉勒薩的聖痕 X90",100,是,50000000
164501503,艾爾-拉勒薩的第1個徽章 +2,艾爾-拉勒薩的第1個徽章 +3,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X100
艾爾-拉勒薩的聖痕 X100",100,是,50000000
164501504,艾爾-拉勒薩的第1個徽章 +3,艾爾-拉勒薩的第1個徽章 +4,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X100
艾爾-拉勒薩的聖痕 X100",100,是,50000000
164501505,艾爾-拉勒薩的第1個徽章 +4,艾爾-拉勒薩的第1個徽章 +5,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X110
艾爾-拉勒薩的聖痕 X110",100,是,50000000
164501506,艾爾-拉勒薩的第1個徽章 +5,艾爾-拉勒薩的第1個徽章 +6,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X110
艾爾-拉勒薩的聖痕 X110",100,是,50000000
164501507,艾爾-拉勒薩的第1個徽章 +6,艾爾-拉勒薩的第1個徽章 +7,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X120
艾爾-拉勒薩的聖痕 X120",100,是,50000000
164501508,艾爾-拉勒薩的第1個徽章 +7,艾爾-拉勒薩的第1個徽章 +8,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X120
艾爾-拉勒薩的聖痕 X120",100,是,50000000
164501509,艾爾-拉勒薩的第1個徽章 +8,艾爾-拉勒薩的第1個徽章 +9,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X130
艾爾-拉勒薩的聖痕 X130",100,是,50000000
164501510,艾爾-拉勒薩的第1個徽章 +9,艾爾-拉勒薩的第1個徽章 +10,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X130
艾爾-拉勒薩的聖痕 X130",100,是,50000000
164501511,艾爾-拉勒薩的第1個徽章 +10,艾爾-拉勒薩的第1個徽章 +11,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X140
艾爾-拉勒薩的聖痕 X140",100,是,50000000
164501512,艾爾-拉勒薩的第1個徽章 +11,艾爾-拉勒薩的第1個徽章 +12,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X140
艾爾-拉勒薩的聖痕 X140",100,是,50000000
164501513,艾爾-拉勒薩的第1個徽章 +12,艾爾-拉勒薩的第1個徽章 +13,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X150
艾爾-拉勒薩的聖痕 X150",100,是,50000000
164501514,艾爾-拉勒薩的第1個徽章 +13,艾爾-拉勒薩的第1個徽章 +14,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X150
艾爾-拉勒薩的聖痕 X150",100,是,50000000
164501515,艾爾-拉勒薩的第1個徽章 +14,艾爾-拉勒薩的第1個徽章 +15,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X160
艾爾-拉勒薩的聖痕 X160",100,是,50000000
164501516,艾爾-拉勒薩的第1個徽章 +15,艾爾-拉勒薩的第1個徽章 +16,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X160
艾爾-拉勒薩的聖痕 X160",100,是,50000000
164501517,艾爾-拉勒薩的第1個徽章 +16,艾爾-拉勒薩的第1個徽章 +17,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X170
艾爾-拉勒薩的聖痕 X170",100,是,50000000
164501518,艾爾-拉勒薩的第1個徽章 +17,艾爾-拉勒薩的第1個徽章 +18,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X170
艾爾-拉勒薩的聖痕 X170",100,是,50000000
164501519,艾爾-拉勒薩的第1個徽章 +18,艾爾-拉勒薩的第1個徽章 +19,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X180
艾爾-拉勒薩的聖痕 X180",100,是,50000000
164501520,艾爾-拉勒薩的第1個徽章 +19,艾爾-拉勒薩的第1個徽章 +20,強化後材料會消失,"艾爾-拉勒薩發光的翅膀碎片 X180
艾爾-拉勒薩的聖痕 X180",100,是,50000000
165300701,利卡里亞胸針,利卡里亞胸針 +1,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300702,利卡里亞胸針 +1,利卡里亞胸針 +2,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300703,利卡里亞胸針 +2,利卡里亞胸針 +3,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300704,利卡里亞胸針 +3,利卡里亞胸針 +4,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300705,利卡里亞胸針 +4,利卡里亞胸針 +5,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300706,利卡里亞胸針 +5,利卡里亞胸針 +6,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300707,利卡里亞胸針 +6,利卡里亞胸針 +7,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300708,利卡里亞胸針 +7,利卡里亞胸針 +8,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300709,利卡里亞胸針 +8,利卡里亞胸針 +9,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300710,利卡里亞胸針 +9,利卡里亞胸針 +10,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300711,利卡里亞胸針 +10,利卡里亞胸針 +11,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300712,利卡里亞胸針 +11,利卡里亞胸針 +12,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300713,利卡里亞胸針 +12,利卡里亞胸針 +13,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300714,利卡里亞胸針 +13,利卡里亞胸針 +14,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300715,利卡里亞胸針 +14,利卡里亞胸針 +15,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300716,利卡里亞胸針 +15,利卡里亞胸針 +16,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300717,利卡里亞胸針 +16,利卡里亞胸針 +17,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300718,利卡里亞胸針 +17,利卡里亞胸針 +18,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300719,利卡里亞胸針 +18,利卡里亞胸針 +19,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300720,利卡里亞胸針 +19,利卡里亞胸針 +20,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300721,利卡里亞胸針 +20,利卡里亞胸針 +21,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300722,利卡里亞胸針 +21,利卡里亞胸針 +22,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300723,利卡里亞胸針 +22,利卡里亞胸針 +23,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300724,利卡里亞胸針 +23,利卡里亞胸針 +24,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
165300725,利卡里亞胸針 +24,利卡里亞胸針 +25,強化後材料會消失,"魔導機器人利卡里亞的斧刃 X10
魔導機器人利卡里亞的盔甲破片 X10",100,是,0
