ID,怪物名稱,怪物類型(?),怪物名稱顯示,HP血條顯示,影子顯示,BOSS血條數
810009694,-,6,0,0,0,1
810009695,-,6,0,0,0,1
810009698,-,6,0,0,0,1
815000635,-,4,1,0,0,1
810009699,肚子餓的拉歐貓,6,1,1,1,1
810009700,生命荷姆,6,1,1,1,1
810009701,納坤盜賊,6,1,1,1,1
810009702,阿奎拉鬥士,6,1,1,1,1
810009703,發呆的拉歐貓,6,1,1,1,1
810009704,喜悅的克諾索斯機器人,6,1,1,1,1
810009705,激怒的克諾索斯機器人,6,1,1,1,1
810009706,無知的克諾索斯機器人,6,1,1,1,1
810009707,魔力荷姆,6,1,1,1,1
810009708,納坤槍兵,6,1,1,1,1
810009709,帕西淮,6,1,1,1,50
810009710,做夢的拉歐貓,6,1,1,1,1
810009711,阿奎拉戰士,6,1,1,1,1
810009712,阿奎拉冠軍,6,1,1,1,1
810009713,風之魔法松鼠,6,1,1,1,1
810009714,雪之魔法松鼠,6,1,1,1,1
810009715,閃電魔法松鼠,6,1,1,1,1
810009716,埃利克西爾荷姆,6,1,1,1,1
810009717,納坤遊俠,6,1,1,1,1
810009718,納坤追擊者,6,1,1,1,1
810009719,米諾斯,6,1,1,1,50
810009720,寶箱,6,1,1,1,1
810009721,寶箱,6,1,1,1,1
810009722,肚子餓的拉歐貓,6,1,1,1,1
810009723,生命荷姆,6,1,1,1,1
810009724,納坤盜賊,6,1,1,1,1
810009725,阿奎拉鬥士,6,1,1,1,1
810009726,? ? ? ?,6,1,1,1,1
810009727,-,6,0,0,0,1
810009728,-,6,0,0,0,1
810009729,-,6,0,0,0,1
810009730,-,6,0,0,0,1
810009731,-,6,0,0,0,1
810009732,-,6,0,0,0,1
812010673,???,2,1,0,1,1
812010674,???,2,1,0,1,1
810009733,-,1,0,0,0,1
810009734,-,1,0,0,0,1
810009735,-,1,0,0,0,1
810009736,-,1,0,0,0,1
810009737,-,1,0,0,0,1
810009738,-,1,0,0,0,1
810009739,扭曲的歐蕪族忍者兄妹,6,1,1,0,1
810009740,影子忍者王,1,1,1,0,1
810009741,????? ??,6,0,0,0,1
810009742,-,6,0,0,0,1
810009743,-,6,0,0,0,1
810009744,-,6,0,0,0,1
810009745,-,1,0,0,0,1
810009746,-,1,0,0,0,1
810009747,-,1,0,0,0,1
810009748,-,1,0,0,0,1
810009749,-,1,0,0,0,1
810009750,-,1,0,0,0,1
810009751,-,1,0,0,0,1
810009752,阿奎拉戰士,6,1,1,1,1
810009753,閃電魔法松鼠,6,1,1,1,1
810009754,-,1,0,0,0,1
810009755,-,1,0,0,0,1
810009756,-,1,0,0,0,1
810009757,-,1,0,0,0,1
810009758,-,1,0,0,0,1
810009759,偷吃南瓜的惡靈,6,1,1,1,1
810009760,1層惡靈管理者,1,1,0,1,1
810009761,2層惡靈管理者,1,1,0,1,1
810009762,3層惡靈管理者,1,1,0,1,1
810009763,邪惡花蛇,1,1,1,1,1
810009764,寶箱,1,1,1,1,1
810009765,地獄寶箱,1,1,1,1,1
810009766,[活動] 紅薯南瓜,1,1,1,1,1
810009767,[活動] 南瓜紅薯,1,1,1,1,1
810009770,魔力荷姆,6,1,1,1,1
810009771,-,1,0,0,0,1
810009772,-,1,0,0,0,1
810009773,-,1,0,0,0,1
810009774,-,1,0,0,0,1
810009775,-,6,0,0,0,1
810009776,-,1,0,0,0,1
810009780,不知不覺暴躁耶比,6,1,1,1,1
810009781,蘋果塔莉爾,6,1,1,1,1
810009782,綠喙夏拉普,6,1,1,1,1
810009783,破壞的加亞格破壞者,6,1,1,1,1
810009784,這麼一看暴躁耶比,6,1,1,1,1
810009785,祝福的內希莫德,6,1,1,1,1
810009786,約定的內希莫德,6,1,1,1,1
810009787,願望的內希莫德,6,1,1,1,1
810009788,藍莓塔莉爾,6,1,1,1,1
810009789,香蕉塔莉爾,6,1,1,1,1
810009790,銀喙夏拉普,6,1,1,1,1
810009791,妨礙的加亞格破壞者,6,1,1,1,1
810009792,裴洛許,6,1,1,1,50
810009793,活著活著暴躁耶比,6,1,1,1,1
810009794,既然如此暴躁耶比,6,1,1,1,1
810009795,燃燒古拉卡布,6,1,1,1,1
810009796,壓抑古拉卡布,6,1,1,1,1
810009797,誘惑古拉卡布,6,1,1,1,1
810009798,開心吉里溫,6,1,1,1,1
810009799,愉快吉里溫,6,1,1,1,1
810009800,幸福吉里溫,6,1,1,1,1
810009801,正義薩麥爾,6,1,1,1,1
810009802,真實薩麥爾,6,1,1,1,1
810009803,可靠薩麥爾,6,1,1,1,1
810009804,紅喙夏拉普,6,1,1,1,1
810009805,蠶食的加亞格破壞者,6,1,1,1,1
810009806,麻木的加亞格破壞者,6,1,1,1,1
810009807,塔米爾,6,1,1,1,50
810009808,罪人拜斯,6,1,1,1,99
810009809,罪人拜斯,6,1,1,1,99
812010675,蓮,2,1,0,1,1
812010676,弗洛茲恩,2,1,0,1,1
812010678,？？？,2,1,0,1,1
810009813,不知不覺暴躁耶比,6,1,1,1,1
810009814,蘋果塔莉爾,6,1,1,1,1
810009815,綠喙夏拉普,6,1,1,1,1
810009816,破壞的加亞格破壞者,6,1,1,1,1
810009817,寶箱,6,1,1,1,1
810009818,寶箱,6,1,1,1,1
815000637,-,4,1,0,0,1
815000638,-,4,1,0,0,1
810009819,-,6,0,0,0,1
810009820,-,6,0,0,0,1
810009821,-,6,0,0,0,1
810009822,-,6,0,0,0,1
810009823,-,6,0,0,0,1
810009824,-,6,0,0,0,1
810009825,-,6,0,0,0,1
810009826,-,6,0,0,0,1
810009827,-,1,0,0,0,1
810009828,-,1,0,0,0,1
810009829,正義薩麥爾,6,1,1,1,1
810009830,真實薩麥爾,6,1,1,1,1
810009831,-,6,0,0,0,1
810009832,-,6,0,0,0,1
810009833,?? ???,6,0,0,0,1
810009834,-,1,0,0,0,1
810009835,蠶食的加亞格破壞者,6,1,1,1,1
810009836,麻木的加亞格破壞者,6,1,1,1,1
810009837,塔米爾,6,1,1,1,1
810009838,-,6,0,0,0,1
810009839,-,6,0,0,0,1
810009840,-,6,0,0,0,1
812010679,高達,2,1,0,1,1
810009841,[活動] 飄來的溫泉氣球,6,1,0,0,1
810009842,-,6,0,0,0,1
810009843,-,6,0,0,0,1
810009844,-,1,0,0,0,1
810009845,-,1,0,0,0,1
810009846,-,1,0,0,0,1
810009847,塔米爾,6,1,1,1,1
810009848,既然如此暴躁耶比,6,1,1,1,1
810009849,壓抑古拉卡布,6,1,1,1,1
810009850,[活動] 聖誕醜頭怪,1,1,1,1,1
810009851,[活動] 聖誕耶比妹妹,1,1,1,1,1
810009852,[???] ???? ?? ??,6,0,0,0,1
810009853,-,1,0,0,0,1
810009854,-,6,0,0,0,1
810009855,-,6,0,0,0,1
810009856,-,6,0,0,0,1
810009857,-,6,0,0,0,1
810009858,-,6,0,0,0,1
810009859,-,1,0,0,0,1
810009860,-,1,0,0,0,1
810009861,寶箱,6,1,1,1,1
810009863,? ? ? ?,6,1,1,1,1
812010680,??,2,1,0,1,1
815000639,-,4,1,0,0,1
810009864,-,6,0,0,0,1
810009865,-,6,0,0,0,1
810009866,-,6,0,0,0,1
810009867,-,6,0,0,0,1
810009868,-,6,0,0,0,1
810009869,-,6,0,0,0,1
810009870,-,6,0,0,0,1
810009871,-,6,0,0,0,1
815000640,-,4,1,0,0,1
810009872,-,6,0,0,0,1
810009873,-,6,0,0,0,1
810009874,-,6,0,0,0,1
810009875,-,1,0,0,0,1
810009876,?? ?? ???,6,1,0,0,1
810009877,?? ?? ???,6,1,0,0,1
810009878,?????,1,0,1,1,1
810009879,??? ?? ???,1,1,1,1,1
810009880,????,1,1,1,1,1
810009881,? ? ? ?,6,1,0,1,1
810009882,-,1,1,1,1,1
810009883,[???] ?? ??,1,1,0,1,1
810009884,[???] ???,1,0,0,0,1
810009885,?? ?,1,0,0,0,1
810009886,?? ?,1,0,0,0,1
810009887,?? ?,1,0,0,0,1
810009888,?? ?,1,0,0,0,1
810009889,-,1,0,0,0,1
810009894,綠色艾特莫斯,6,1,1,1,1
810009895,親切艾露拉,6,1,1,1,1
810009896,醫生泰奧莉亞,6,1,1,1,1
810009897,英雄普洛西斯,6,1,1,1,1
810009898,電輕子,6,1,1,1,1
810009899,緲輕子,6,1,1,1,1
810009900,陶輕子,6,1,1,1,1
810009901,幸福夸克,6,1,1,1,1
810009902,飢餓夸克,6,1,1,1,1
810009903,愉快夸克,6,1,1,1,1
810009904,無聊夸克,6,1,1,1,1
810009905,醫生泰奧莉亞,6,1,1,1,1
810009906,英雄普洛西斯,6,1,1,1,1
810009907,綠色艾特莫斯,6,1,1,1,1
810009908,藍色艾特莫斯,6,1,1,1,1
810009909,紅色艾特莫斯,6,1,1,1,1
810009910,黑色艾特莫斯,6,1,1,1,1
810009911,親切艾露拉,6,1,1,1,1
810009912,和氣艾露拉,6,1,1,1,1
810009913,得意艾露拉,6,1,1,1,1
810009914,老師泰奧莉亞,6,1,1,1,1
810009915,教授泰奧莉亞,6,1,1,1,1
810009916,教練普洛西斯,6,1,1,1,1
810009917,球員普洛西斯,6,1,1,1,1
810009918,柯羅諾斯,6,1,1,1,50
810009919,卡伊洛斯,6,1,1,1,50
810009920,突變安蒂,6,1,1,1,99
810009921,寶箱,6,1,1,1,1
810009922,寶箱,6,1,1,1,1
810009923,獨特鈕扣兔哈比,6,1,1,1,1
810009924,妖精熊羅爾利,6,1,1,1,1
812010681,阿爾珂,2,1,0,1,1
810009928,夏日安蒂,6,1,1,1,1
810009929,秋日安蒂,6,1,1,1,1
810009930,蔭影安蒂,6,1,1,1,1
810009931,楓葉龍龍,1,1,1,1,1
810009932,綠葉龍龍,1,1,1,1,1
810009933,混亂飛兒洛,6,1,1,1,1
810009934,綠林鹿拉,6,1,1,1,1
810009935,劇毒地獄雙頭怪,6,1,1,1,1
810009936,-,6,0,0,0,1
810009937,-,1,0,0,0,1
810009938,-,1,0,0,0,1
810009939,無聊夸克,6,1,1,1,1
810009940,醫生泰奧莉亞,6,1,1,1,1
810009941,英雄普洛西斯,6,1,1,1,1
810009942,-,6,0,0,0,1
810009943,-,6,0,0,0,1
810009944,-,1,0,0,0,1
810009945,-,1,0,0,0,1
810009946,綠色艾特莫斯,6,1,1,1,1
810009947,球員普洛西斯,6,1,1,1,1
810009948,-,1,0,0,0,1
810009949,-,1,0,0,0,1
810009950,-,6,0,0,0,1
810009951,-,6,0,0,0,1
810009952,-,6,1,1,1,1
810009953,突變安蒂,6,1,1,1,99
810009954,-,6,0,0,0,1
810009955,聖禱神象,6,1,1,1,50
810009956,聖謠花鹿,6,1,1,1,50
810009957,旗幟羊努斯,6,1,1,1,1
810009958,教授泰奧莉亞,6,1,1,1,1
810009959,教練普洛西斯,6,1,1,1,1
810009960,[???] ??,6,0,0,0,1
810009961,[???] ??,1,1,0,0,1
810009962,-,6,0,0,0,1
810009963,-,1,0,0,0,1
810009964,-,6,0,0,0,1
810009965,-,6,0,0,0,1
810009966,-,6,0,0,0,1
810009967,-,6,0,0,0,1
810009968,-,6,0,0,0,1
810009969,小豬瑪No.1,6,1,1,1,1
810009970,襪襪羊,6,1,1,1,1
810009971,紅色管控者,6,1,1,1,1
810009972,怠惰波卡洛,6,1,1,0,1
810009973,襪襪馬,6,1,1,1,1
810009974,連體襪襪羊,6,1,1,1,1
810009975,連體襪襪馬,6,1,1,1,1
810009976,藍色管控者,6,1,1,1,1
810009977,黑色管控者,6,1,1,1,1
810009978,無禮波卡洛,6,1,1,0,1
810009979,放蕩波卡洛,6,1,1,0,1
810009980,偶像歌手嘉奈絲,6,1,1,1,1
810009981,民謠歌手嘉奈絲,6,1,1,1,1
810009982,搖滾歌手嘉奈絲,6,1,1,1,1
810009983,小豬瑪No.2,6,1,1,1,1
810009984,小豬瑪No.3,6,1,1,1,1
810009985,小豬瑪No.4,6,1,1,1,1
810009986,影子戰士,6,1,1,1,1
810009987,影子弓箭手,6,1,1,1,1
810009988,裁縫紳士,6,1,1,1,1
810009989,園丁紳士,6,1,1,1,1
810009990,獵人紳士,6,1,1,1,1
810009991,影子燕子,6,1,1,0,1
810009992,影子老鷹,6,1,1,1,1
810009993,小豬瑪No.1,6,1,1,1,1
810009994,襪襪羊,6,1,1,1,1
810009995,紅色管控者,6,1,1,1,1
810009996,思琪菈,6,1,1,1,50
810009997,皮庫斯,6,1,1,1,50
810009998,格勞克斯,6,1,1,1,99
810009999,寶箱,6,1,1,1,1
810010000,寶箱,6,1,1,1,1
810010002,怠惰波卡洛,6,1,1,1,1
815000641,-,4,1,0,0,1
812010682,莉可塔,2,1,0,1,1
812010683,諾托斯,2,1,0,1,1
812010684,艾丹,2,1,0,1,1
812010685,海登,2,1,0,1,1
812010686,琪爾珂,2,1,0,1,1
812010687,亞隆,2,1,0,1,1
810010003,-,6,0,0,0,1
810010004,-,6,0,0,0,1
810010005,-,6,0,0,0,1
810010006,-,6,0,0,0,1
810010007,-,6,0,0,0,1
810010008,[???] ????,6,0,0,0,1
810010009,-,6,0,0,0,1
810010010,-,6,0,0,0,1
810010011,-,6,0,0,0,1
810010012,-,6,0,0,0,1
810010013,-,6,0,0,0,1
810010014,-,1,0,0,0,1
810010015,-,1,0,0,0,1
810010016,連體襪襪羊,6,1,1,1,1
810010017,連體襪襪馬,6,1,1,1,1
810010018,-,1,0,0,0,1
810010019,-,1,0,0,0,1
810010020,-,1,0,0,0,1
810010021,小豬瑪No.4,6,1,1,1,1
810010022,獵人紳士,6,1,1,1,1
810010023,影子戰士,6,1,1,1,1
810010025,-,1,0,0,0,1
810010026,白幽靈君,1,0,0,0,1
812010688,海登,2,1,0,1,1
812010689,貓瓦爾,2,1,0,1,1
812010690,高尼亞,2,1,0,1,1
812010691,亞拉？,2,1,0,1,1
810010027,不需要關心的鈕扣兔,6,1,1,1,1
810010028,生氣的鈕扣兔,6,1,1,1,1
810010029,惡魔胖胖耶比,6,1,1,1,1
810010030,-,1,0,0,0,1
810010032,寶箱,6,1,1,1,1
810010033,-,1,0,0,0,1
810010034,-,1,0,0,0,1
810010035,?? ???,6,0,0,0,1
810010036,?? ???,6,0,0,0,1
810010037,-,1,0,0,0,1
812010692,達芙妮？,2,1,0,1,1
812010693,？？？？？？,2,1,0,1,1
810010038,可疑的玩偶1,6,1,1,1,1
810010039,可疑的玩偶2,6,1,1,1,1
810010040,可疑的玩偶3,6,1,1,1,1
810010041,可疑的玩偶4,6,1,1,1,1
810010042,[???] ??? ????? ???,6,0,1,1,1
810010043,???? ???? ???,1,0,0,0,1
810010044,???? ???? ???,1,0,0,0,1
812010694,沉睡胖胖耶比,2,1,0,1,1
810010045,(???)???? ??,6,0,0,0,1
810010046,(???)??,6,0,0,0,1
810010047,(???)????,6,1,1,1,1
810010048,(???)??? ????,6,1,1,1,1
810010049,(???)???? ??,6,1,1,1,1
810010050,(???)???? ??,6,1,1,0,1
810010051,破壞春天守護者,6,1,1,1,1
810010052,[活動] 次元怪物,1,1,1,1,1
810010053,-,1,0,0,0,1
810010054,陳年積灰倉庫箱子,1,0,0,0,1
810010055,陳年積灰倉庫箱子,1,0,0,0,1
810010056,陳年積灰倉庫箱子,1,0,0,0,1
815000642,-,4,1,0,0,1
810010057,-,6,0,0,0,1
810010060,愉快莫雷尼,6,1,1,1,1
810010061,冷靜暴走羊駝,6,1,1,1,1
810010062,魔導No.0,6,1,1,1,1
810010063,記錄官丹塔利溫,6,1,1,0,1
810010064,愉快莫雷尼,6,1,1,1,1
810010065,被吞噬的精靈蛋,6,1,1,1,1
810010066,墮落的精靈蛋,6,1,1,0,1
810010067,閱覽官丹塔利溫,6,1,1,1,1
810010068,魔導No.0,6,1,1,1,1
810010069,魔導No.5,6,1,1,1,1
810010070,魔導No.9,6,1,1,1,1
810010071,幸福莫雷尼,6,1,1,1,1
810010072,可愛莫雷尼,6,1,1,1,1
810010073,冷靜暴走羊駝,6,1,1,1,1
810010074,壞心暴走羊駝,6,1,1,1,1
810010075,不良暴走羊駝,6,1,1,1,1
810010076,被詛咒的精靈蛋,6,1,1,0,1
810010077,記錄官丹塔利溫,6,1,1,0,1
810010078,執行官丹塔利溫,6,1,1,0,1
810010079,幸運賽伊樂,6,1,1,1,1
810010080,幸福賽伊樂,6,1,1,1,1
810010081,愉快賽伊樂,6,1,1,1,1
810010082,魔導機器人利卡里亞,6,1,1,1,50
810010083,艾爾-拉勒薩,6,1,1,1,50
812010695,???,2,1,0,1,1
812010696,???,2,1,0,1,1
812010697,???,2,1,0,1,1
810010084,寶箱,6,1,1,1,1
810010085,寶箱,6,1,1,1,1
810010089,小豆士兵,6,1,1,1,1
810010090,小豆騎士,6,1,1,1,1
810010091,小豆弓手,6,1,1,1,1
810010092,狐狸巡邏兵親衛隊,6,1,1,1,1
810010093,狐狸巡邏兵槍手,6,1,1,1,1
810010094,獅鷲寶寶,6,1,1,0,1
810010095,流氓山羊,6,1,1,1,1
810010096,哈雷茵少女,6,1,1,1,1
810010097,粉粉耶比,1,1,1,1,1
810010098,兔兔,6,1,1,1,1
810010099,森林金剛,1,1,1,1,50
810010100,露娜莉絲,6,1,1,0,1
810010101,藍藍露咪,6,1,1,1,1
810010102,忍者兄妹,6,1,1,1,1
810010103,大地族暴走娃,6,1,1,1,1
810010104,貓怪,1,1,1,1,1
810010105,樹葉怪,6,1,1,1,1
810010106,花草叢怪,6,1,1,1,1
810010107,布迪德古氏,6,1,1,1,50
810010108,戰鬥蜂後備軍,6,1,1,0,1
810010109,吉婕兒,6,1,1,1,1
810010110,綠林鹿拉,6,1,1,1,1
810010111,草木精靈,6,1,1,1,1
810010112,吶喊的草木精靈,6,1,1,1,1
810010113,朔風吉尼,6,1,1,1,1
810010114,助手飛兒洛,6,1,1,0,1
810010115,特莉妮婭,6,1,1,0,50
810010116,-,6,0,0,0,1
810010117,-,6,0,0,0,1
810010118,-,6,0,0,0,1
810010119,-,6,0,0,0,1
810010120,-,1,0,0,0,1
810010121,-,1,0,0,0,1
810010122,-,1,0,0,0,1
810010123,-,1,0,0,0,1
810010124,魔導No.0,6,1,1,1,1
810010125,魔導No.5,6,1,1,1,1
810010126,幸運賽伊樂,6,1,1,1,1
810010127,幸福賽伊樂,6,1,1,1,1
810010128,-,1,0,0,0,1
810010129,-,1,0,0,0,1
810010130,-,1,0,0,0,1
812010698,[???] ???,2,1,0,1,1
810010131,??? - 35? ???,6,0,0,0,0
810010132,???? ???,6,0,0,0,0
810010133,???,6,0,0,0,0
810010134,????,6,0,0,0,0
810010135,?????,6,0,0,0,0
810010136,????,6,0,0,0,0
810010137,?? ???,6,0,0,0,0
810010138,????,6,0,0,0,0
815000643,-,4,1,0,0,1
810010139,-,1,0,0,0,1
810010140,-,1,0,0,0,1
810010141,-,6,0,0,0,1
810010142,-,6,0,0,0,1
810010143,-,6,0,0,0,1
810010144,-,6,0,0,0,1
810010145,????,6,0,0,0,1
810010146,-,6,0,0,0,1
810010147,-,6,0,0,0,1
810010148,?? ???,6,0,0,0,1
810010149,?? ???,6,0,0,0,1
810010150,-,6,0,0,0,1
810010151,-,6,0,0,0,1
810010152,??? 2Lv,6,0,0,0,1
810010153,-,6,0,0,0,1
810010154,-,6,0,0,0,1
810010155,-,6,0,0,0,1
810010156,-,6,0,0,0,1
810010157,-,6,0,0,0,1
810010158,???,6,0,0,0,1
812010699,????,2,1,1,1,1
810010161,-,6,0,0,0,1
810010162,-,6,0,0,0,1
810010163,愉快的安度西亞斯,6,1,1,1,1
810010164,招來絕望的Q比,6,1,1,1,1
810010165,甜美哈馬馬,6,1,1,1,1
810010166,白刺蝟,6,1,1,1,1
810010167,暢快的安度西亞斯,6,1,1,1,1
810010168,痛快的安度西亞斯,6,1,1,1,1
810010169,招來絕望的Q比,6,1,1,1,1
810010170,招來滅亡的Q比,6,1,1,1,1
810010171,招來破壞的Q比,6,1,1,1,1
810010172,甜美哈馬馬,6,1,1,1,1
810010173,可愛哈馬馬,6,1,1,1,1
810010174,可人哈馬馬,6,1,1,1,1
810010175,白刺蝟,6,1,1,1,1
810010176,綠刺蝟,6,1,1,1,1
810010177,黃刺蝟,6,1,1,1,1
810010178,愉快的安度西亞斯,6,1,1,1,1
810010179,輕快的安度西亞斯,6,1,1,1,1
810010180,愛情聖杯,6,1,1,1,1
810010181,願望聖杯,6,1,1,1,1
810010182,信賴聖杯,6,1,1,1,1
810010183,信賴的薇薇雅娜,6,1,1,1,1
810010184,幸福的薇薇雅娜,6,1,1,1,1
810010185,傷心的薇薇雅娜,6,1,1,1,1
810010186,混沌的薇薇雅娜,6,1,1,1,1
810010187,克蕾舒爾面具偵探,6,1,1,1,1
810010188,魔耶比面具偵探,6,1,1,1,1
810010189,魔法松鼠面具偵探,6,1,1,1,1
810010190,不滅的見習祭司,6,1,1,1,1
810010191,不滅的7級祭司,6,1,1,1,1
810010192,不滅的5級祭司,6,1,1,1,1
810010193,梅林,6,1,1,1,50
810010194,莫德雷德,6,1,1,1,50
810010195,火焰龍,6,1,1,1,50
810010196,莫爾嘉納,6,1,1,1,99
810010197,耶比妹妹,6,1,1,1,1
810010198,寶箱,6,1,1,1,1
810010199,寶箱,6,1,1,1,1
810010200,神秘的寶箱,6,1,1,1,1
812010700,莉芙,2,1,0,1,1
812010701,科倫,2,1,0,1,1
812010702,盧頓,2,1,0,1,1
812010703,雷修爾,2,1,0,1,1
812010704,澤費羅斯,2,1,0,1,1
812010705,克蘿莉絲,2,1,0,1,1
812010706,卡依納,2,1,0,1,1
812010707,克拉拉,2,1,0,1,1
812010708,達芙妮,2,1,0,1,1
812010709,希爾達,2,1,1,1,1
815000644,-,4,1,0,0,1
810010201,-,6,0,0,0,1
810010202,-,6,0,0,0,1
810010203,-,6,0,0,0,1
810010204,-,6,0,0,0,1
810010205,-,6,0,0,0,1
810010206,-,6,0,0,0,1
810010207,-,6,0,0,0,1
810010208,-,1,0,0,0,1
810010209,-,1,0,0,0,1
810010210,闇黑精靈戰士,6,1,1,1,1
810010211,闇黑精靈弓箭手,6,1,1,1,1
810010212,-,1,0,0,0,1
810010213,-,1,0,0,0,1
810010214,-,1,0,0,0,1
810010215,信賴的薇薇雅娜,6,1,1,1,1
810010216,幸福的薇薇雅娜,6,1,1,1,1
810010217,傷心的薇薇雅娜,6,1,1,1,1
810010218,-,1,0,0,0,1
810010219,-,1,0,0,0,1
810010220,莫德雷德,6,1,1,1,1
810010221,火焰龍,6,1,1,1,1
810010222,-,6,1,1,0,1
810010223,-,6,1,1,0,1
810010224,-,6,1,1,0,1
810010225,-,6,1,1,0,1
810010226,-,6,1,1,0,1
810010227,-,6,1,1,0,1
810010228,-,6,1,1,0,1
810010229,-,6,1,1,0,1
810010230,-,6,1,1,0,1
810010231,-,6,1,1,0,1
810010232,-,6,1,1,0,1
810010233,-,1,0,0,0,1
810010234,-,1,0,0,0,1
810010235,[活動] 夏日安蒂,6,1,1,1,1
810010236,[活動] 秋日安蒂,6,1,1,1,1
810010237,[活動] 蔭影安蒂,6,1,1,1,1
810010238,清掃小屋,1,0,0,0,1
810010240,白刺蝟,6,1,1,1,1
810010241,紅幻神龍,6,1,1,1,1
810010242,綠刺蝟,6,1,1,1,1
810010243,藍幻神龍,6,1,1,1,1
810010244,[活動] 日記本,6,0,0,1,1
810010245,聖誕耶比妹妹,1,1,1,1,1
810010251,[活動] 蔭影安蒂,6,1,1,1,1
815000645,-,4,1,0,0,1
810010252,客人小豬瑪,6,1,1,1,1
810010253,接待客人的夸克,6,1,1,1,1
810010254,-,6,0,0,1,1
810010259,-,6,0,0,1,1
810010260,-,6,0,0,1,1
810010261,-,6,0,0,1,1
812010710,??,2,1,0,1,1
812010711,???,2,1,0,1,1
812010712,???,2,1,0,1,1
810010263,-,1,0,0,0,1
810010264,-,1,0,0,0,1
810010267,-,6,0,0,0,1
810010268,-,6,0,0,0,1
810010269,-,6,0,0,0,1
810010270,-,6,0,0,0,1
810010271,原因的涅沃石板,6,1,1,1,1
810010272,過程的涅沃石板,6,1,1,1,1
810010273,結果的涅沃石板,6,1,1,1,1
810010274,靈魂守護者瑪儂,6,1,1,1,1
810010275,死亡引導者瑪儂,6,1,1,1,1
810010276,安息掌管者瑪儂,6,1,1,1,1
810010277,虛脫的南塔拉,6,1,1,1,1
810010278,安夏拉,6,1,1,1,50
810010279,迅速的安茲,6,1,1,1,1
810010280,精準的安茲,6,1,1,1,1
810010281,完美的安茲,6,1,1,1,1
810010282,冷靜的安茲,6,1,1,1,1
810010283,耙地烏勒塔,6,1,1,1,1
810010284,鏟地烏勒塔,6,1,1,1,1
810010285,鋤地烏勒塔,6,1,1,1,1
810010286,倦怠的南塔拉,6,1,1,1,1
810010287,無力的南塔拉,6,1,1,1,1
810010288,憂鬱的南塔拉,6,1,1,1,1
810010289,曾經老實的雷瑟庫拉,6,1,1,1,1
810010290,曾經勤勞的雷瑟庫拉,6,1,1,1,1
810010291,曾經忠誠的雷瑟庫拉,6,1,1,1,1
810010292,琪夏菈,6,1,1,1,50
810010293,精準的安茲,6,1,1,1,1
810010294,曾經老實的雷瑟庫拉,6,1,1,1,1
810010295,鋤地烏勒塔,6,1,1,1,1
810010296,死亡引導者瑪儂,6,1,1,1,1
810010297,黑龍劍兵,6,1,1,1,1
810010298,黑龍矛槍兵,6,1,1,1,1
810010299,精銳弓兵,6,1,1,1,1
810010300,黑龍武將,6,1,1,1,1
810010301,隨行侍女,6,1,1,1,1
810010302,靈喚道士,6,1,1,1,1
810010303,黑龍軍文官,6,1,1,1,1
810010304,侍女殭屍,6,1,1,1,1
810010305,文官殭屍,6,1,1,1,1
810010306,棒棒糖舒克利,6,1,1,1,1
810010307,杯子蛋糕舒克利,6,1,1,1,1
810010308,沉默鬼胖芙,6,1,1,1,1
810010309,害羞鬼胖芙,6,1,1,1,1
810010310,秘密森林戰士,6,1,1,1,1
810010311,秘密森林幻影術士,6,1,1,1,1
810010312,墮落的草木精靈,6,1,1,1,1
810010313,自私的草木精靈,6,1,1,1,1
810010314,吶喊的草木精靈,6,1,1,1,1
810010315,嘮叨鬼胖芙,6,1,1,1,1
810010316,墮落的水精靈,6,1,1,0,1
810010317,猖狂的水精靈,6,1,1,0,1
810010318,憤怒的娜迦,6,1,1,0,1
810010319,冷漠的娜迦,6,1,1,0,1
810010320,慎重的娜迦,6,1,1,1,1
810010321,魚人矛槍兵,6,1,1,1,1
810010322,魚人將軍,6,1,1,1,1
810010323,紅火狐,6,1,1,0,1
810010324,藍火狐,6,1,1,0,1
810010325,埃利克西爾荷姆,6,1,1,0,1
810010326,生命荷姆,6,1,1,0,1
810010327,窮奇,6,1,1,1,1
810010328,凱羅貝魯斯,6,1,1,1,1
810010329,漆黑的龍劍士,6,1,1,1,1
810010330,冥王水劍士,6,1,1,0,1
810010331,泰勒族的幻影,6,1,1,1,1
810010332,赫雷司貝格,6,1,1,0,1
810010333,詛咒薩拉曼德,6,1,1,0,1
810010334,無禮波卡洛,6,1,1,0,1
810010335,怠惰波卡洛,6,1,1,0,1
810010336,親切艾露拉,6,1,1,0,1
810010337,和氣艾露拉,6,1,1,0,1
810010338,得意艾露拉,6,1,1,0,1
810010339,藍幻神龍,6,1,1,0,1
810010340,紫幻神龍,6,1,1,0,1
810010341,乖乖魔耶比,6,1,1,0,1
810010342,劍士萌靈,6,1,1,0,1
810010343,死神萌靈,6,1,1,0,1
810010344,偶像魔耶比,6,1,1,0,1
810010345,貝爾法管理員,6,1,1,1,1
810010346,多蘿西,6,1,1,1,1
810010347,貝兒,6,1,1,1,1
810010348,茉拉,6,1,1,1,1
810010349,2年級魔法掃帚,6,1,1,1,1
810010350,3年級魔法掃帚,6,1,1,1,1
810010351,音樂的知識精靈,6,1,1,0,1
810010352,懶惰的知識精靈,6,1,1,0,1
812010716,伊爾凡,2,1,0,1,1
