ID,_Name,_Description,_Application_Type,_OptionGroup,_OptionLevel,_Effect,_Effect_Type,_Option_Min,_Option_Max,_Enchant_Min,_Enchant_Max
27676,Lv.2 體力 %+d,Lv.2 體力 %+d∼%+d,0,700,2,1,26,1,1,1,11200
27677,Lv.2 體力 %+d,Lv.2 體力 %+d∼%+d,0,700,2,1,26,1,1,1,14000
27681,Lv.1 幸運 %+d,Lv.1 幸運 %+d∼%+d,0,300,1,1,18,1,1,1,1
27682,Lv.2 幸運 %+d,Lv.2 幸運 %+d∼%+d,0,300,2,1,18,1,1,1,14000
27683,Lv.3 幸運 %+d,Lv.3 幸運 %+d∼%+d,0,300,3,1,18,1,1,1050,2100
27684,Lv.4 幸運 %+d,Lv.4 幸運 %+d∼%+d,0,300,4,1,18,1,1,1050,2100
27685,Lv.2 幸運 %+d,Lv.2 幸運 %+d∼%+d,0,300,2,1,18,1,1,1,11200
27686,Lv.2 幸運 %+d,Lv.2 幸運 %+d∼%+d,0,300,2,1,18,1,1,1,11200
27687,Lv.2 幸運 %+d,Lv.2 幸運 %+d∼%+d,0,300,2,1,18,1,1,1,14000
27691,Lv.1 力量/魔力 %+d,Lv.1 力量/魔力 %+d∼%+d,0,6600,1,1,594,1,1,1,1
27692,Lv.2 力量/魔力 %+d,Lv.2 力量/魔力 %+d∼%+d,0,6600,2,1,594,1,1,1,14000
27693,Lv.3 力量/魔力 %+d,Lv.3 力量/魔力 %+d∼%+d,0,6600,3,1,594,1,1,1050,2100
27694,Lv.4 力量/魔力 %+d,Lv.4 力量/魔力 %+d∼%+d,0,6600,4,1,594,1,1,1050,2100
27695,Lv.2 力量/魔力 %+d,Lv.2 力量/魔力 %+d∼%+d,0,6600,2,1,594,1,1,1,11200
27696,Lv.2 力量/魔力 %+d,Lv.2 力量/魔力 %+d∼%+d,0,6600,2,1,594,1,1,1,11200
27697,Lv.2 力量/魔力 %+d,Lv.2 力量/魔力 %+d∼%+d,0,6600,2,1,594,1,1,1,14000
27701,Lv.1 物理/魔法最小傷害 %+d％,Lv.1 物理/魔法最小傷害 %+d％∼%+d％,0,9700,1,1,462,1,1,1,1
27702,Lv.2 物理/魔法最小傷害 %+d％,Lv.2 物理/魔法最小傷害 %+d％∼%+d％,0,9700,2,1,462,1,1,1,70
27703,Lv.3 物理/魔法最小傷害 %+d％,Lv.3 物理/魔法最小傷害 %+d％∼%+d％,0,9700,3,1,462,1,1,5,10
27704,Lv.4 物理/魔法最小傷害 %+d％,Lv.4 物理/魔法最小傷害 %+d％∼%+d％,0,9700,4,1,462,1,1,5,10
27705,Lv.2 物理/魔法最小傷害 %+d％,Lv.2 物理/魔法最小傷害 %+d％∼%+d％,0,9700,2,1,462,1,1,1,56
27706,Lv.2 物理/魔法最小傷害 %+d％,Lv.2 物理/魔法最小傷害 %+d％∼%+d％,0,9700,2,1,462,1,1,1,56
27707,Lv.2 物理/魔法最小傷害 %+d％,Lv.2 物理/魔法最小傷害 %+d％∼%+d％,0,9700,2,1,462,1,1,1,70
27711,Lv.1 BOSS怪物額外傷害 %+d％,Lv.1 BOSS怪物額外傷害 %+d％∼%+d％,0,5200,1,1,571,1,1,1,1
27712,Lv.2 BOSS怪物額外傷害 %+d％,Lv.2 BOSS怪物額外傷害 %+d％∼%+d％,0,5200,2,1,571,1,1,1,7
27713,Lv.3 BOSS怪物額外傷害 %+d％,Lv.3 BOSS怪物額外傷害 %+d％∼%+d％,0,5200,3,1,571,1,1,1,2
27714,Lv.4 BOSS怪物額外傷害 %+d％,Lv.4 BOSS怪物額外傷害 %+d％∼%+d％,0,5200,4,1,571,1,1,1,2
27715,Lv.2 BOSS怪物額外傷害 %+d％,Lv.2 BOSS怪物額外傷害 %+d％∼%+d％,0,5200,2,1,571,1,1,1,6
27716,Lv.2 BOSS怪物額外傷害 %+d％,Lv.2 BOSS怪物額外傷害 %+d％∼%+d％,0,5200,2,1,571,1,1,1,6
27717,Lv.2 BOSS怪物額外傷害 %+d％,Lv.2 BOSS怪物額外傷害 %+d％∼%+d％,0,5200,2,1,571,1,1,1,7
27721,Lv.1 所有能力值 %+d,Lv.1 所有能力值 %+d∼%+d,0,7700,1,1,455,1,1,1,1
27722,Lv.2 所有能力值 %+d,Lv.2 所有能力值 %+d∼%+d,0,7700,2,1,455,1,1,1,11000
27723,Lv.3 所有能力值 %+d,Lv.3 所有能力值 %+d∼%+d,0,7700,3,1,455,1,1,825,1650
27724,Lv.4 所有能力值 %+d,Lv.4 所有能力值 %+d∼%+d,0,7700,4,1,455,1,1,825,1650
27725,Lv.2 所有能力值 %+d,Lv.2 所有能力值 %+d∼%+d,0,7700,2,1,455,1,1,1,8800
27726,Lv.2 所有能力值 %+d,Lv.2 所有能力值 %+d∼%+d,0,7700,2,1,455,1,1,1,8800
27727,Lv.2 所有能力值 %+d,Lv.2 所有能力值 %+d∼%+d,0,7700,2,1,455,1,1,1,11000
27731,Lv.1 物理傷害減少 %+d,Lv.1 物理傷害減少 %+d∼%+d,0,3100,1,1,144,1,1,1,1
27732,Lv.2 物理傷害減少 %+d,Lv.2 物理傷害減少 %+d∼%+d,0,3100,2,1,144,1,1,1,2200
27733,Lv.3 物理傷害減少 %+d,Lv.3 物理傷害減少 %+d∼%+d,0,3100,3,1,144,1,1,165,330
27734,Lv.4 物理傷害減少 %+d,Lv.4 物理傷害減少 %+d∼%+d,0,3100,4,1,144,1,1,165,330
27735,Lv.2 物理傷害減少 %+d,Lv.2 物理傷害減少 %+d∼%+d,0,3100,2,1,144,1,1,1,1760
27736,Lv.2 物理傷害減少 %+d,Lv.2 物理傷害減少 %+d∼%+d,0,3100,2,1,144,1,1,1,1760
27737,Lv.2 物理傷害減少 %+d,Lv.2 物理傷害減少 %+d∼%+d,0,3100,2,1,144,1,1,1,2200
27741,Lv.1 魔法傷害減少 %+d,Lv.1 魔法傷害減少 %+d∼%+d,0,3700,1,1,244,1,1,1,1
27742,Lv.2 魔法傷害減少 %+d,Lv.2 魔法傷害減少 %+d∼%+d,0,3700,2,1,244,1,1,1,2200
27743,Lv.3 魔法傷害減少 %+d,Lv.3 魔法傷害減少 %+d∼%+d,0,3700,3,1,244,1,1,165,330
27744,Lv.4 魔法傷害減少 %+d,Lv.4 魔法傷害減少 %+d∼%+d,0,3700,4,1,244,1,1,165,330
27745,Lv.2 魔法傷害減少 %+d,Lv.2 魔法傷害減少 %+d∼%+d,0,3700,2,1,244,1,1,1,1760
27746,Lv.2 魔法傷害減少 %+d,Lv.2 魔法傷害減少 %+d∼%+d,0,3700,2,1,244,1,1,1,1760
27747,Lv.2 魔法傷害減少 %+d,Lv.2 魔法傷害減少 %+d∼%+d,0,3700,2,1,244,1,1,1,2200
27751,Lv.1 防禦力 %+d,Lv.1 防禦力 %+d∼%+d,0,10300,1,1,216,1,1,1,1
27752,Lv.2 防禦力 %+d,Lv.2 防禦力 %+d∼%+d,0,10300,2,1,216,1,1,1,4000
27753,Lv.3 防禦力 %+d,Lv.3 防禦力 %+d∼%+d,0,10300,3,1,216,1,1,300,600
27754,Lv.4 防禦力 %+d,Lv.4 防禦力 %+d∼%+d,0,10300,4,1,216,1,1,300,600
27755,Lv.2 防禦力 %+d,Lv.2 防禦力 %+d∼%+d,0,10300,2,1,216,1,1,1,3200
27756,Lv.2 防禦力 %+d,Lv.2 防禦力 %+d∼%+d,0,10300,2,1,216,1,1,1,3200
27757,Lv.2 防禦力 %+d,Lv.2 防禦力 %+d∼%+d,0,10300,2,1,216,1,1,1,4000
27761,Lv.1 魔法抗力 %+d,Lv.1 魔法抗力 %+d∼%+d,0,2900,1,1,70,1,1,1,1
27762,Lv.2 魔法抗力 %+d,Lv.2 魔法抗力 %+d∼%+d,0,2900,2,1,70,1,1,1,4000
27763,Lv.3 魔法抗力 %+d,Lv.3 魔法抗力 %+d∼%+d,0,2900,3,1,70,1,1,300,600
27764,Lv.4 魔法抗力 %+d,Lv.4 魔法抗力 %+d∼%+d,0,2900,4,1,70,1,1,300,600
27765,Lv.2 魔法抗力 %+d,Lv.2 魔法抗力 %+d∼%+d,0,2900,2,1,70,1,1,1,3200
27766,Lv.2 魔法抗力 %+d,Lv.2 魔法抗力 %+d∼%+d,0,2900,2,1,70,1,1,1,3200
27767,Lv.2 魔法抗力 %+d,Lv.2 魔法抗力 %+d∼%+d,0,2900,2,1,70,1,1,1,4000
27771,Lv.1 物理/魔法背後攻擊傷害 %+d％,Lv.1 物理/魔法背後攻擊傷害 %+d％∼%+d％,0,16800,1,1,494,1,1,1,1
27772,Lv.2 物理/魔法背後攻擊傷害 %+d％,Lv.2 物理/魔法背後攻擊傷害 %+d％∼%+d％,0,16800,2,1,494,1,1,1,70
27773,Lv.3 物理/魔法背後攻擊傷害 %+d％,Lv.3 物理/魔法背後攻擊傷害 %+d％∼%+d％,0,16800,3,1,494,1,1,5,10
27774,Lv.4 物理/魔法背後攻擊傷害 %+d％,Lv.4 物理/魔法背後攻擊傷害 %+d％∼%+d％,0,16800,4,1,494,1,1,5,10
27775,Lv.2 物理/魔法背後攻擊傷害 %+d％,Lv.2 物理/魔法背後攻擊傷害 %+d％∼%+d％,0,16800,2,1,494,1,1,1,56
27776,Lv.2 物理/魔法背後攻擊傷害 %+d％,Lv.2 物理/魔法背後攻擊傷害 %+d％∼%+d％,0,16800,2,1,494,1,1,1,56
27777,Lv.2 物理/魔法背後攻擊傷害 %+d％,Lv.2 物理/魔法背後攻擊傷害 %+d％∼%+d％,0,16800,2,1,494,1,1,1,70
27801,Lv.1 物理/魔法最大傷害 %+d％,Lv.1 物理/魔法最大傷害 %+d％∼%+d％,0,9900,1,1,461,1,1,1,1
27802,Lv.2 物理/魔法最大傷害 %+d％,Lv.2 物理/魔法最大傷害 %+d％∼%+d％,0,9900,2,1,461,1,1,1,70
27803,Lv.3 物理/魔法最大傷害 %+d％,Lv.3 物理/魔法最大傷害 %+d％∼%+d％,0,9900,3,1,461,1,1,5,10
27804,Lv.4 物理/魔法最大傷害 %+d％,Lv.4 物理/魔法最大傷害 %+d％∼%+d％,0,9900,4,1,461,1,1,5,10
27805,Lv.2 物理/魔法最大傷害 %+d％,Lv.2 物理/魔法最大傷害 %+d％∼%+d％,0,9900,2,1,461,1,1,1,56
27806,Lv.2 物理/魔法最大傷害 %+d％,Lv.2 物理/魔法最大傷害 %+d％∼%+d％,0,9900,2,1,461,1,1,1,56
27807,Lv.2 物理/魔法最大傷害 %+d％,Lv.2 物理/魔法最大傷害 %+d％∼%+d％,0,9900,2,1,461,1,1,1,70
27811,Lv.1 武器攻擊力/屬性力 %+d％,Lv.1 武器攻擊力/屬性力 %+d％∼%+d％,0,10400,1,1,587,1,1,1,1
27812,Lv.2 武器攻擊力/屬性力 %+d％,Lv.2 武器攻擊力/屬性力 %+d％∼%+d％,0,10400,2,1,587,1,1,1,10
27813,Lv.3 武器攻擊力/屬性力 %+d％,Lv.3 武器攻擊力/屬性力 %+d％∼%+d％,0,10400,3,1,587,1,1,1,2
27814,Lv.4 武器攻擊力/屬性力 %+d％,Lv.4 武器攻擊力/屬性力 %+d％∼%+d％,0,10400,4,1,587,1,1,1,2
27815,Lv.2 武器攻擊力/屬性力 %+d％,Lv.2 武器攻擊力/屬性力 %+d％∼%+d％,0,10400,2,1,587,1,1,1,8
27816,Lv.2 武器攻擊力/屬性力 %+d％,Lv.2 武器攻擊力/屬性力 %+d％∼%+d％,0,10400,2,1,587,1,1,1,8
27817,Lv.2 武器攻擊力/屬性力 %+d％,Lv.2 武器攻擊力/屬性力 %+d％∼%+d％,0,10400,2,1,587,1,1,1,10
27821,Lv.1 技能冷卻時間減少 +%0.1F%%,Lv.1 技能冷卻時間減少 +%0.1F%%∼+%0.1F%%,0,4400,1,1,440,1,1,1,1
27822,Lv.2 技能冷卻時間減少 +%0.1F%%,Lv.2 技能冷卻時間減少 +%0.1F%%∼+%0.1F%%,0,4400,2,1,440,1,1,1,50
27823,Lv.3 技能冷卻時間減少 +%0.1F%%,Lv.3 技能冷卻時間減少 +%0.1F%%∼+%0.1F%%,0,4400,3,1,440,1,1,3,7
27824,Lv.4 技能冷卻時間減少 +%0.1F%%,Lv.4 技能冷卻時間減少 +%0.1F%%∼+%0.1F%%,0,4400,4,1,440,1,1,3,7
27825,Lv.2 技能冷卻時間減少 +%0.1F%%,Lv.2 技能冷卻時間減少 +%0.1F%%∼+%0.1F%%,0,4400,2,1,440,1,1,1,40
27826,Lv.2 技能冷卻時間減少 +%0.1F%%,Lv.2 技能冷卻時間減少 +%0.1F%%∼+%0.1F%%,0,4400,2,1,440,1,1,1,40
27827,Lv.2 技能冷卻時間減少 +%0.1F%%,Lv.2 技能冷卻時間減少 +%0.1F%%∼+%0.1F%%,0,4400,2,1,440,1,1,1,50
27831,Lv.1 物理/魔法固定傷害 %+d％,Lv.1 物理/魔法固定傷害 %+d％∼%+d％,0,7400,1,1,588,1,1,1,1
27832,Lv.2 物理/魔法固定傷害 %+d％,Lv.2 物理/魔法固定傷害 %+d％∼%+d％,0,7400,2,1,588,1,1,1,7
27833,Lv.3 物理/魔法固定傷害 %+d％,Lv.3 物理/魔法固定傷害 %+d％∼%+d％,0,7400,3,1,588,1,1,1,2
27834,Lv.4 物理/魔法固定傷害 %+d％,Lv.4 物理/魔法固定傷害 %+d％∼%+d％,0,7400,4,1,588,1,1,1,2
27835,Lv.2 物理/魔法固定傷害 %+d％,Lv.2 物理/魔法固定傷害 %+d％∼%+d％,0,7400,2,1,588,1,1,1,6
27836,Lv.2 物理/魔法固定傷害 %+d％,Lv.2 物理/魔法固定傷害 %+d％∼%+d％,0,7400,2,1,588,1,1,1,6
27837,Lv.2 物理/魔法固定傷害 %+d％,Lv.2 物理/魔法固定傷害 %+d％∼%+d％,0,7400,2,1,588,1,1,1,7
27841,Lv.1 HP上限 %+d％,Lv.1 HP上限 %+d％∼%+d％,0,20500,1,1,31,1,1,1,1
27842,Lv.2 HP上限 %+d％,Lv.2 HP上限 %+d％∼%+d％,0,20500,2,1,31,1,1,1,7
27843,Lv.3 HP上限 %+d％,Lv.3 HP上限 %+d％∼%+d％,0,20500,3,1,31,1,1,1,2
27844,Lv.4 HP上限 %+d％,Lv.4 HP上限 %+d％∼%+d％,0,20500,4,1,31,1,1,1,2
27845,Lv.2 HP上限 %+d％,Lv.2 HP上限 %+d％∼%+d％,0,20500,2,1,31,1,1,1,6
27846,Lv.2 HP上限 %+d％,Lv.2 HP上限 %+d％∼%+d％,0,20500,2,1,31,1,1,1,6
27847,Lv.2 HP上限 %+d％,Lv.2 HP上限 %+d％∼%+d％,0,20500,2,1,31,1,1,1,7
27851,Lv.1 物理/魔法固定傷害 %+d,Lv.1 物理/魔法固定傷害 %+d∼%+d,0,7800,1,1,496,1,1,1,1
27852,Lv.2 物理/魔法固定傷害 %+d,Lv.2 物理/魔法固定傷害 %+d∼%+d,0,7800,2,1,496,1,1,1,30000
27853,Lv.3 物理/魔法固定傷害 %+d,Lv.3 物理/魔法固定傷害 %+d∼%+d,0,7800,3,1,496,1,1,1200,1200
27854,Lv.4 物理/魔法固定傷害 %+d,Lv.4 物理/魔法固定傷害 %+d∼%+d,0,7800,4,1,496,1,1,1200,1200
27855,Lv.2 物理/魔法固定傷害 %+d,Lv.2 物理/魔法固定傷害 %+d∼%+d,0,7800,2,1,496,1,1,1,24000
27856,Lv.2 物理/魔法固定傷害 %+d,Lv.2 物理/魔法固定傷害 %+d∼%+d,0,7800,2,1,496,1,1,1,24000
27857,Lv.2 物理/魔法固定傷害 %+d,Lv.2 物理/魔法固定傷害 %+d∼%+d,0,7800,2,1,496,1,1,1,30000
27861,Lv.1 BOSS怪物額外傷害 %+d％,Lv.1 BOSS怪物額外傷害 %+d％∼%+d％,0,5200,1,1,571,1,1,1,1
27862,Lv.2 BOSS怪物額外傷害 %+d％,Lv.2 BOSS怪物額外傷害 %+d％∼%+d％,0,5200,2,1,571,1,1,1,7
27863,Lv.3 BOSS怪物額外傷害 %+d％,Lv.3 BOSS怪物額外傷害 %+d％∼%+d％,0,5200,3,1,571,1,1,1,2
27864,Lv.4 BOSS怪物額外傷害 %+d％,Lv.4 BOSS怪物額外傷害 %+d％∼%+d％,0,5200,4,1,571,1,1,1,2
27865,Lv.2 BOSS怪物額外傷害 %+d％,Lv.2 BOSS怪物額外傷害 %+d％∼%+d％,0,5200,2,1,571,1,1,1,6
27866,Lv.2 BOSS怪物額外傷害 %+d％,Lv.2 BOSS怪物額外傷害 %+d％∼%+d％,0,5200,2,1,571,1,1,1,6
27867,Lv.2 BOSS怪物額外傷害 %+d％,Lv.2 BOSS怪物額外傷害 %+d％∼%+d％,0,5200,2,1,571,1,1,1,7
27871,Lv.1 體力 %+d,Lv.1 體力 %+d∼%+d,0,700,1,1,26,1,1,1,1
27872,Lv.2 體力 %+d,Lv.2 體力 %+d∼%+d,0,700,2,1,26,1,1,1,14000
27873,Lv.3 體力 %+d,Lv.3 體力 %+d∼%+d,0,700,3,1,26,1,1,1050,2100
27874,Lv.4 體力 %+d,Lv.4 體力 %+d∼%+d,0,700,4,1,26,1,1,1050,2100
27875,Lv.2 體力 %+d,Lv.2 體力 %+d∼%+d,0,700,2,1,26,1,1,1,11200
27876,Lv.2 體力 %+d,Lv.2 體力 %+d∼%+d,0,700,2,1,26,1,1,1,11200
27877,Lv.2 體力 %+d,Lv.2 體力 %+d∼%+d,0,700,2,1,26,1,1,1,14000
27881,Lv.1 幸運 %+d,Lv.1 幸運 %+d∼%+d,0,300,1,1,18,1,1,1,1
27882,Lv.2 幸運 %+d,Lv.2 幸運 %+d∼%+d,0,300,2,1,18,1,1,1,14000
27883,Lv.3 幸運 %+d,Lv.3 幸運 %+d∼%+d,0,300,3,1,18,1,1,1050,2100
27884,Lv.4 幸運 %+d,Lv.4 幸運 %+d∼%+d,0,300,4,1,18,1,1,1050,2100
27885,Lv.2 幸運 %+d,Lv.2 幸運 %+d∼%+d,0,300,2,1,18,1,1,1,11200
27886,Lv.2 幸運 %+d,Lv.2 幸運 %+d∼%+d,0,300,2,1,18,1,1,1,11200
27887,Lv.2 幸運 %+d,Lv.2 幸運 %+d∼%+d,0,300,2,1,18,1,1,1,14000
27891,Lv.1 力量/魔力 %+d,Lv.1 力量/魔力 %+d∼%+d,0,6600,1,1,594,1,1,1,1
27892,Lv.2 力量/魔力 %+d,Lv.2 力量/魔力 %+d∼%+d,0,6600,2,1,594,1,1,1,14000
27893,Lv.3 力量/魔力 %+d,Lv.3 力量/魔力 %+d∼%+d,0,6600,3,1,594,1,1,1050,2100
27894,Lv.4 力量/魔力 %+d,Lv.4 力量/魔力 %+d∼%+d,0,6600,4,1,594,1,1,1050,2100
27895,Lv.2 力量/魔力 %+d,Lv.2 力量/魔力 %+d∼%+d,0,6600,2,1,594,1,1,1,11200
27896,Lv.2 力量/魔力 %+d,Lv.2 力量/魔力 %+d∼%+d,0,6600,2,1,594,1,1,1,11200
27897,Lv.2 力量/魔力 %+d,Lv.2 力量/魔力 %+d∼%+d,0,6600,2,1,594,1,1,1,14000
27901,Lv.1 物理/魔法最小傷害 %+d％,Lv.1 物理/魔法最小傷害 %+d％∼%+d％,0,9700,1,1,462,1,1,1,1
27902,Lv.2 物理/魔法最小傷害 %+d％,Lv.2 物理/魔法最小傷害 %+d％∼%+d％,0,9700,2,1,462,1,1,1,70
27903,Lv.3 物理/魔法最小傷害 %+d％,Lv.3 物理/魔法最小傷害 %+d％∼%+d％,0,9700,3,1,462,1,1,5,10
27904,Lv.4 物理/魔法最小傷害 %+d％,Lv.4 物理/魔法最小傷害 %+d％∼%+d％,0,9700,4,1,462,1,1,5,10
27905,Lv.2 物理/魔法最小傷害 %+d％,Lv.2 物理/魔法最小傷害 %+d％∼%+d％,0,9700,2,1,462,1,1,1,56
27906,Lv.2 物理/魔法最小傷害 %+d％,Lv.2 物理/魔法最小傷害 %+d％∼%+d％,0,9700,2,1,462,1,1,1,56
27907,Lv.2 物理/魔法最小傷害 %+d％,Lv.2 物理/魔法最小傷害 %+d％∼%+d％,0,9700,2,1,462,1,1,1,70
27911,Lv.1 武器攻擊力/屬性力 %+d,Lv.1 武器攻擊力/屬性力 %+d∼%+d,0,10800,1,1,586,1,1,1,1
27912,Lv.2 武器攻擊力/屬性力 %+d,Lv.2 武器攻擊力/屬性力 %+d∼%+d,0,10800,2,1,586,1,1,1,120
27913,Lv.3 武器攻擊力/屬性力 %+d,Lv.3 武器攻擊力/屬性力 %+d∼%+d,0,10800,3,1,586,1,1,9,18
27914,Lv.4 武器攻擊力/屬性力 %+d,Lv.4 武器攻擊力/屬性力 %+d∼%+d,0,10800,4,1,586,1,1,9,18
27915,Lv.2 武器攻擊力/屬性力 %+d,Lv.2 武器攻擊力/屬性力 %+d∼%+d,0,10800,2,1,586,1,1,1,96
27916,Lv.2 武器攻擊力/屬性力 %+d,Lv.2 武器攻擊力/屬性力 %+d∼%+d,0,10800,2,1,586,1,1,1,96
27917,Lv.2 武器攻擊力/屬性力 %+d,Lv.2 武器攻擊力/屬性力 %+d∼%+d,0,10800,2,1,586,1,1,1,120
27921,Lv.1 所有能力值 %+d,Lv.1 所有能力值 %+d∼%+d,0,7700,1,1,455,1,1,1,1
27922,Lv.2 所有能力值 %+d,Lv.2 所有能力值 %+d∼%+d,0,7700,2,1,455,1,1,1,11000
27923,Lv.3 所有能力值 %+d,Lv.3 所有能力值 %+d∼%+d,0,7700,3,1,455,1,1,825,1650
27924,Lv.4 所有能力值 %+d,Lv.4 所有能力值 %+d∼%+d,0,7700,4,1,455,1,1,825,1650
27925,Lv.2 所有能力值 %+d,Lv.2 所有能力值 %+d∼%+d,0,7700,2,1,455,1,1,1,8800
27926,Lv.2 所有能力值 %+d,Lv.2 所有能力值 %+d∼%+d,0,7700,2,1,455,1,1,1,8800
27927,Lv.2 所有能力值 %+d,Lv.2 所有能力值 %+d∼%+d,0,7700,2,1,455,1,1,1,11000
27931,Lv.1 物理傷害減少 %+d,Lv.1 物理傷害減少 %+d∼%+d,0,3100,1,1,144,1,1,1,1
27932,Lv.2 物理傷害減少 %+d,Lv.2 物理傷害減少 %+d∼%+d,0,3100,2,1,144,1,1,1,2200
27933,Lv.3 物理傷害減少 %+d,Lv.3 物理傷害減少 %+d∼%+d,0,3100,3,1,144,1,1,165,330
27934,Lv.4 物理傷害減少 %+d,Lv.4 物理傷害減少 %+d∼%+d,0,3100,4,1,144,1,1,165,330
27935,Lv.2 物理傷害減少 %+d,Lv.2 物理傷害減少 %+d∼%+d,0,3100,2,1,144,1,1,1,1760
27936,Lv.2 物理傷害減少 %+d,Lv.2 物理傷害減少 %+d∼%+d,0,3100,2,1,144,1,1,1,1760
27937,Lv.2 物理傷害減少 %+d,Lv.2 物理傷害減少 %+d∼%+d,0,3100,2,1,144,1,1,1,2200
27941,Lv.1 魔法傷害減少 %+d,Lv.1 魔法傷害減少 %+d∼%+d,0,3700,1,1,244,1,1,1,1
27942,Lv.2 魔法傷害減少 %+d,Lv.2 魔法傷害減少 %+d∼%+d,0,3700,2,1,244,1,1,1,2200
27943,Lv.3 魔法傷害減少 %+d,Lv.3 魔法傷害減少 %+d∼%+d,0,3700,3,1,244,1,1,165,330
27944,Lv.4 魔法傷害減少 %+d,Lv.4 魔法傷害減少 %+d∼%+d,0,3700,4,1,244,1,1,165,330
27945,Lv.2 魔法傷害減少 %+d,Lv.2 魔法傷害減少 %+d∼%+d,0,3700,2,1,244,1,1,1,1760
27946,Lv.2 魔法傷害減少 %+d,Lv.2 魔法傷害減少 %+d∼%+d,0,3700,2,1,244,1,1,1,1760
27947,Lv.2 魔法傷害減少 %+d,Lv.2 魔法傷害減少 %+d∼%+d,0,3700,2,1,244,1,1,1,2200
27951,Lv.1 防禦力 %+d,Lv.1 防禦力 %+d∼%+d,0,10300,1,1,216,1,1,1,1
27952,Lv.2 防禦力 %+d,Lv.2 防禦力 %+d∼%+d,0,10300,2,1,216,1,1,1,4000
27953,Lv.3 防禦力 %+d,Lv.3 防禦力 %+d∼%+d,0,10300,3,1,216,1,1,300,600
27954,Lv.4 防禦力 %+d,Lv.4 防禦力 %+d∼%+d,0,10300,4,1,216,1,1,300,600
27955,Lv.2 防禦力 %+d,Lv.2 防禦力 %+d∼%+d,0,10300,2,1,216,1,1,1,3200
27956,Lv.2 防禦力 %+d,Lv.2 防禦力 %+d∼%+d,0,10300,2,1,216,1,1,1,3200
27957,Lv.2 防禦力 %+d,Lv.2 防禦力 %+d∼%+d,0,10300,2,1,216,1,1,1,4000
27961,Lv.1 魔法抗力 %+d,Lv.1 魔法抗力 %+d∼%+d,0,2900,1,1,70,1,1,1,1
27962,Lv.2 魔法抗力 %+d,Lv.2 魔法抗力 %+d∼%+d,0,2900,2,1,70,1,1,1,4000
27963,Lv.3 魔法抗力 %+d,Lv.3 魔法抗力 %+d∼%+d,0,2900,3,1,70,1,1,300,600
27964,Lv.4 魔法抗力 %+d,Lv.4 魔法抗力 %+d∼%+d,0,2900,4,1,70,1,1,300,600
27965,Lv.2 魔法抗力 %+d,Lv.2 魔法抗力 %+d∼%+d,0,2900,2,1,70,1,1,1,3200
27966,Lv.2 魔法抗力 %+d,Lv.2 魔法抗力 %+d∼%+d,0,2900,2,1,70,1,1,1,3200
27967,Lv.2 魔法抗力 %+d,Lv.2 魔法抗力 %+d∼%+d,0,2900,2,1,70,1,1,1,4000
27971,Lv.1 物理/魔法背後攻擊傷害 %+d％,Lv.1 物理/魔法背後攻擊傷害 %+d％∼%+d％,0,16800,1,1,494,1,1,1,1
27972,Lv.2 物理/魔法背後攻擊傷害 %+d％,Lv.2 物理/魔法背後攻擊傷害 %+d％∼%+d％,0,16800,2,1,494,1,1,1,70
27973,Lv.3 物理/魔法背後攻擊傷害 %+d％,Lv.3 物理/魔法背後攻擊傷害 %+d％∼%+d％,0,16800,3,1,494,1,1,5,10
27974,Lv.4 物理/魔法背後攻擊傷害 %+d％,Lv.4 物理/魔法背後攻擊傷害 %+d％∼%+d％,0,16800,4,1,494,1,1,5,10
27975,Lv.2 物理/魔法背後攻擊傷害 %+d％,Lv.2 物理/魔法背後攻擊傷害 %+d％∼%+d％,0,16800,2,1,494,1,1,1,56
27976,Lv.2 物理/魔法背後攻擊傷害 %+d％,Lv.2 物理/魔法背後攻擊傷害 %+d％∼%+d％,0,16800,2,1,494,1,1,1,56
27977,Lv.2 物理/魔法背後攻擊傷害 %+d％,Lv.2 物理/魔法背後攻擊傷害 %+d％∼%+d％,0,16800,2,1,494,1,1,1,70
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0
