ID,_Description,_DelayTime0,_Sound0,_Loop0,_DelayTime1,_Sound1,_Loop1,_DelayTime2,_Sound2,_Loop2,_DelayTime3,_Sound3,_Loop3,_DelayTime4,_Sound4,_Loop4,_DelayTime5,_Sound5,_Loop5,_DelayTime6,_Sound6,_Loop6,_DelayTime7,_Sound7,_Loop7,_DelayTime8,_Sound8,_Loop8,_DelayTime9,_Sound9,_Loop9,_DelayTime10,_Sound10,_Loop10
5971,,0,PIANO_07_G.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
5972,,0,PIANO_07_G#.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
5973,,0,PIANO_07_A.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
5974,,0,PIANO_07_A#.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
5975,,0,PIANO_07_B.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
5976,,0,PIANO_08_C.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
5977,??1,0,451_05_SKILL_05_R.wav,0,0,VE_GIRL01_SHORT_04.wav,0,0,VE_WOMAN01_SHORT_04.wav,0,0,VE_WOMAN02_SHORT_04.wav,0,0,VE_BOY01_SHORT_10.wav,0,0,VE_MAN01_SHORT_01.wav,0,0,VE_MAN02_SHORT_04.wav,0,0,,0,0,,0,0,,0,0,,0
5978,??2,0,451_05_SKILL_05_R1.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
5979,????,0,841_05_SKILL_41_R.wav,0,0,VE_GIRL01_SHORT_20.wav,0,0,VE_WOMAN01_SHORT_20.wav,0,0,VE_WOMAN02_SHORT_20.wav,0,0,VE_BOY01_SHORT_20.wav,0,0,VE_MAN01_SHORT_20.wav,0,0,VE_MAN02_SHORT_20.wav,0,0,,0,0,,0,0,,0,0,,0
5980,?????,0,pop_beattacked1.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
5981,?????? ???,0,3_702_13.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
5982,???? ??? ???,0,3_702_18.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
5983,?????,0,351_05_SKILL_03_R1.wav,0,2,VE_GIRL01_SHORT_01.wav,0,2,VE_WOMAN01_SHORT_01.wav,0,2,VE_WOMAN02_SHORT_01.wav,0,2,VE_BOY01_SHORT_01.wav,0,2,VE_MAN01_SHORT_04.wav,0,2,VE_MAN02_SHORT_01.wav,0,0,,0,0,,0,0,,0,0,,0
5984,????1,0,351_06_SKILL_02_R1.wav,0,0,VE_GIRL01_SHORT_06.wav,0,0,VE_WOMAN01_SHORT_06.wav,0,0,VE_WOMAN02_SHORT_06.wav,0,0,VE_BOY01_SHORT_06.wav,0,0,VE_MAN01_SHORT_06.wav,0,0,VE_MAN02_SHORT_06.wav,0,0,,0,0,,0,0,,0,0,,0
5985,????2,0,351_06_SKILL_02_R2.wav,0,0,VE_GIRL01_SHORT_07.wav,0,0,VE_WOMAN01_SHORT_07.wav,0,0,VE_WOMAN02_SHORT_07.wav,0,0,VE_BOY01_SHORT_07.wav,0,0,VE_MAN01_SHORT_07.wav,0,0,VE_MAN02_SHORT_07.wav,0,0,,0,0,,0,0,,0,0,,0
5986,????3,0,351_06_SKILL_02_R3.wav,0,0,VE_GIRL01_SHORT_08.wav,0,0,VE_WOMAN01_SHORT_08.wav,0,0,VE_WOMAN02_SHORT_08.wav,0,0,VE_BOY01_SHORT_08.wav,0,0,VE_MAN01_SHORT_08.wav,0,0,VE_MAN02_SHORT_08.wav,0,0,,0,0,,0,0,,0,0,,0
5987,????4,0,351_06_SKILL_02_R4.wav,0,0,VE_GIRL01_SHORT_09.wav,0,0,VE_WOMAN01_SHORT_09.wav,0,0,VE_WOMAN02_SHORT_09.wav,0,0,VE_BOY01_SHORT_09.wav,0,0,VE_MAN01_SHORT_09.wav,0,0,VE_MAN02_SHORT_09.wav,0,0,,0,0,,0,0,,0,0,,0
5988,????5,0,351_06_SKILL_02_R5.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
5989,????6,0,351_06_SKILL_02_R6.wav,0,0,VE_GIRL01_SHORT_10.wav,0,0,VE_WOMAN01_SHORT_06.wav,0,0,VE_WOMAN02_SHORT_10.wav,0,0,VE_BOY01_SHORT_10.wav,0,0,VE_MAN01_SHORT_10.wav,0,0,VE_MAN02_SHORT_10.wav,0,0,,0,0,,0,0,,0,0,,0
5990,???????,0,451_08_skill_02_R.wav,0,0,VE_GIRL01_GAIN_01.wav,0,0,VE_WOMAN01_GAIN_01.wav,0,0,VE_WOMAN02_GAIN_01.wav,0,0,VE_BOY01_GAIN_01.wav,0,0,VE_MAN01_GAIN_01.wav,0,0,VE_MAN02_GAIN_01.wav,0,0,,0,0,,0,0,,0,0,,0
5991,?????,0,451_10_SKILL_02_R.wav,0,0,VE_GIRL01_SHORT_02.wav,0,0,VE_WOMAN01_SHORT_02.wav,0,0,VE_WOMAN02_SHORT_02.wav,0,0,VE_BOY01_SHORT_02.wav,0,0,VE_MAN01_SHORT_02.wav,0,0,VE_MAN02_SHORT_02.wav,0,0,,0,0,,0,0,,0,0,,0
5992,?????,0,451_10_SKILL_03_R.wav,0,0,VE_GIRL01_MIDDLE_BA_01.wav,0,0,VE_WOMAN01_MIDDLE_BA_01.wav,0,0,VE_WOMAN02_MIDDLE_BA_01.wav,0,0,VE_BOY01_MIDDLE_BA_01.wav,0,0,VE_MAN01_MIDDLE_BA_01.wav,0,0,VE_MAN02_MIDDLE_BA_01.wav,0,0,,0,0,,0,0,,0,0,,0
5993,?????,0,PopenBuff_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
5994,?????,0,PopenBuff_DEFENCE.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
5995,????1,0,FIGHT_START_01.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
5996,????2,0,FIGHT_START_02.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
5997,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
5998,??? ?????,0,PIANO_CHORD_01_CM.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
5999,??? ?????,0,PIANO_CHORD_01_C#M.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6000,??? ?????,0,PIANO_CHORD_01_DM.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6001,??? ?????,0,PIANO_CHORD_01_D#M.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6002,??? ?????,0,PIANO_CHORD_01_EM.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6003,??? ?????,0,PIANO_CHORD_01_FM.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6004,??? ?????,0,PIANO_CHORD_01_F#M.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6005,??? ?????,0,PIANO_CHORD_01_GM.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6006,??? ?????,0,PIANO_CHORD_01_G#M.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6007,??? ?????,0,PIANO_CHORD_01_AM.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6008,??? ?????,0,PIANO_CHORD_01_A#M.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6009,??? ?????,0,PIANO_CHORD_01_BM.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6010,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6011,??? ?????,0,PIANO_CHORD_02_Cm.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6012,??? ?????,0,PIANO_CHORD_02_C#m.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6013,??? ?????,0,PIANO_CHORD_02_Dm.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6014,??? ?????,0,PIANO_CHORD_02_D#m.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6015,??? ?????,0,PIANO_CHORD_02_Em.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6016,??? ?????,0,PIANO_CHORD_02_Fm.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6017,??? ?????,0,PIANO_CHORD_02_F#m.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6018,??? ?????,0,PIANO_CHORD_02_Gm.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6019,??? ?????,0,PIANO_CHORD_02_G#m.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6020,??? ?????,0,PIANO_CHORD_02_Am.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6021,??? ?????,0,PIANO_CHORD_02_A#m.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6022,??? ?????,0,PIANO_CHORD_02_Bm.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6023,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6024,???? ??2,0,843_05_SKILL_15_R.wav,0,0,VE_GIRL01_GAIN_03.wav,0,0,VE_WOMAN01_GAIN_03.wav,0,0,VE_WOMAN02_GAIN_03.wav,0,0,VE_BOY01_GAIN_06.wav,0,0,VE_MAN01_GAIN_03.wav,0,0,VE_MAN02_GAIN_06.wav,0,0,,0,0,,0,0,,0,0,,0
6025,,0,3_1031_01_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6026,,0,3_1031_01_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6027,,0,3_1031_01_SKILL01.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6028,,0,3_1031_01_SKILL02.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6029,,0,3_1031_01_SKILL03.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6030,,0,3_1032_01_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6031,,0,3_1032_01_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6032,,0,3_1032_01_SKILL01.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6033,,0,3_1032_01_SKILL02.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6034,,0,3_1032_01_SKILL03.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6035,,0,3_1032_01_SKILL04.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6036,,0,3_1032_01_SKILL05.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6037,,0,3_1032_01_SKILL06.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6038,,0,3_492_01_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6039,,0,3_492_01_BEATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6040,,0,3_492_01_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6041,,0,3_492_01_SKILL01.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6042,,0,3_492_02_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6043,,0,3_492_02_BEATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6044,,0,3_492_02_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6045,,0,3_492_03_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6046,,0,3_492_03_BEATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6047,,0,3_492_03_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6048,,0,3_493_01_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6049,,0,3_493_01_BEATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6050,,0,3_493_01_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6051,,0,3_493_02_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6052,,0,3_493_02_BEATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6053,,0,3_493_02_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6054,,0,3_493_03_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6055,,0,3_493_03_BEATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6056,,0,3_493_03_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6057,,0,3_493_03_SKILL01.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6058,,0,3_494_01_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6059,,0,3_494_01_BEATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6060,,0,3_494_01_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6061,,0,3_494_02_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6062,,0,3_494_02_BEATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6063,,0,3_494_02_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6064,,0,3_494_03_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6065,,0,3_494_03_BEATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6066,,0,3_494_03_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6067,,0,3_494_03_SKILL01.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6068,,0,3_495_01_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6069,,0,3_495_01_BEATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6070,,0,3_495_01_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6071,,0,3_495_02_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6072,,0,3_495_02_BEATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6073,,0,3_495_02_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6074,,0,3_495_03_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6075,,0,3_495_03_BEATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6076,,0,3_495_03_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6077,,0,3_495_03_SKILL01.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6078,,0,3_496_01_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6079,,0,3_496_01_BEATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6080,,0,3_496_01_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6081,,0,3_496_02_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6082,,0,3_496_02_BEATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6083,,0,3_496_02_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6084,,0,3_496_03_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6085,,0,3_496_03_BEATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6086,,0,3_496_03_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6087,,0,3_496_03_SKILL01.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6088,,0,3_497_01_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6089,,0,3_497_01_BEATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6090,,0,3_497_01_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6091,,0,3_497_02_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6092,,0,3_497_02_BEATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6093,,0,3_497_02_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6094,,0,3_497_03_ATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6095,,0,3_497_03_BEATTACK.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6096,,0,3_497_03_DEAD.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6097,,0,3_497_03_SKILL01.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6098,,0,3_702_20.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6099,,0,3_702_21.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6100,,0,3_702_17.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6101,,0,3_702_19.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6102,,0,322_10_SKILL_01_R.wav,0,0,VE_GIRL01_MIDDLE_BA_03.wav,0,0,VE_WOMAN01_MIDDLE_BA_03.wav,0,0,VE_WOMAN02_MIDDLE_BA_03.wav,0,0,VE_BOY01_MIDDLE_BA_03.wav,0,0,VE_MAN01_MIDDLE_BA_03.wav,0,0,VE_MAN02_MIDDLE_BA_03.wav,0,0,,0,0,,0,0,,0,0,,0
6103,,0,623_11_SKILL_04_R.wav,0,2,VE_GIRL01_MIDDLE_FA_01.wav,0,2,VE_WOMAN01_LONG_FA_03.wav,0,2,VE_WOMAN02_MIDDLE_FA_01.wav,0,2,VE_BOY01_MIDDLE_FA_03.wav,0,2,VE_MAN01_MIDDLE_FA_01.wav,0,2,VE_MAN02_MIDDLE_FA_01.wav,0,0,,0,0,,0,0,,0,0,,0
6104,,0,623_11_SKILL_05_R.wav,0,3,VE_GIRL01_SHORT_20.wav,0,3,VE_WOMAN01_SHORT_20.wav,0,3,VE_WOMAN02_SHORT_20.wav,0,3,VE_BOY01_SHORT_20.wav,0,3,VE_MAN01_SHORT_20.wav,0,3,VE_MAN02_SHORT_20.wav,0,0,,0,0,,0,0,,0,0,,0
6105,,0,623_11_SKILL_06_R.wav,0,0,VE_GIRL01_GAIN_03.wav,0,0,VE_WOMAN01_GAIN_03.wav,0,0,VE_WOMAN02_GAIN_03.wav,0,0,VE_BOY01_GAIN_06.wav,0,0,VE_MAN01_GAIN_03.wav,0,0,VE_MAN02_GAIN_06.wav,0,0,,0,0,,0,0,,0,0,,0
6106,,0,623_11_SKILL_07_R.wav,0,0,VE_GIRL01_GAIN_01.wav,0,0,VE_WOMAN01_GAIN_01.wav,0,0,VE_WOMAN02_GAIN_01.wav,0,0,VE_BOY01_GAIN_01.wav,0,0,VE_MAN01_GAIN_01.wav,0,0,VE_MAN02_GAIN_01.wav,0,0,,0,0,,0,0,,0,0,,0
6107,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6108,???1,0,890_02_ATTACK_A_01.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6109,???2,0,890_02_ATTACK_A_02.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6110,???1,0,890_02_ATTACK_B_01.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6111,????,0,890_02_ATTACK_C_01.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6112,????,0,890_02_ATTACK_JUMP.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6113,???? ???1,0,891_02_ATTACK_A_01.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6114,???? ???2,0,891_02_ATTACK_A_02.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6115,???? ???1,0,891_02_ATTACK_B_01.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6116,???? ????,0,891_02_ATTACK_C_01.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6117,???? ????,0,891_02_ATTACK_JUMP.wav,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6118,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0
6119,,0,890_05_SKILL_01.wav,0,0,VE_GIRL01_SHORT_13.wav,0,0,VE_WOMAN01_SHORT_13.wav,0,0,VE_WOMAN02_SHORT_13.wav,0,0,VE_BOY01_SHORT_01.wav,0,0,VE_MAN01_SHORT_13.wav,0,0,VE_MAN02_SHORT_13.wav,0,0,,0,0,,0,0,,0,0,,0
6120,,0,890_05_SKILL_02.wav,0,2,VE_GIRL01_LONG_FA_03.wav,0,2,VE_WOMAN01_LONG_FA_03.wav,0,2,VE_WOMAN02_LONG_FA_03.wav,0,2,VE_BOY01_LONG_FA_03.wav,0,2,VE_MAN01_LONG_FA_03.wav,0,2,VE_MAN02_LONG_FA_03.wav,0,0,,0,0,,0,0,,0,0,,0
6121,,0,890_05_SKILL_03.wav,0,0,VE_GIRL01_MIDDLE_BA_05.wav,0,0,VE_WOMAN01_MIDDLE_BA_05.wav,0,0,VE_WOMAN02_MIDDLE_BA_05.wav,0,0,VE_BOY01_MIDDLE_BA_05.wav,0,0,VE_MAN01_MIDDLE_BA_05.wav,0,0,VE_MAN02_MIDDLE_BA_05.wav,0,0,,0,0,,0,0,,0,0,,0
6122,,0,890_05_SKILL_04.wav,0,0,VE_GIRL01_MIDDLE_BA_01.wav,0,0,VE_WOMAN01_MIDDLE_BA_01.wav,0,0,VE_WOMAN02_MIDDLE_BA_01.wav,0,0,VE_BOY01_MIDDLE_BA_01.wav,0,0,VE_MAN01_MIDDLE_BA_01.wav,0,0,VE_MAN02_MIDDLE_BA_01.wav,0,0,,0,0,,0,0,,0,0,,0
