ID,_STRING,_DESC
6002112,經驗值：%.2f,[??] ?? ?? ??? ?? ?? ? ??
5010011,BASIC,[???] ?? ?? ?? ?? ??? ?? [????? ?] ??
90032,目前位於非服務地區。,?? API ???? ?? ???
90033,目前正在維護中，請稍後再試。,?? API ???? ?? ???
6100151,克諾索斯任務,??? ?. ??? ?? ??. ??
6100152,心臟的記憶任務,??? ?. ??? ?? ??. ??
6100153,亞克羅之冠任務,??? ?. ??? ?? ??. ??
9007031,是否變更為選擇的外型？\n(※注意！目前套用的外型若為單次套用的外型，\n將在變更為選擇的外型後消失。),[??] ?? ??? ???? ?? ? ?? ??
9007032,已持有永久制道具。\n點擊套用鍵即可套用。,[??] UI ??_?? ?? ? ?? ?? ?? ?? ??
9007033,目前套用中。,[??] UI ??_??? ?? ?? ???_???
9007034,僅能永久套用。,[??] UI ??_??? ?? ?? ???_?? ??
9007035,僅能購買單次套用的外型。,[??] UI ??_?? ?? ???_?? ??
9007036,已完成購買並套用外型。獲得的道具隨時都可再次套用。,[??] ?? ?? ?? ? ??
9007037,已套用外型。,[??] ?? ???? ??? ?? ?? ??
9007038,購買失敗。,??? ????? ? ?? ??/?? ?? ?? ? ? ? ?? ??
9007039,不可套用。,[??] ??? ????? ? ?? ??/?? ?? ?? ? ? ? ?? ??
9007040,購買後僅能單次套用，購買或套用其他外型後，將會立即變更。,[??] UI ??_??? ?? ?? ??? ?? ? ??
9007041,購買後為永久制道具，角色刪除前皆可使用。,[??] UI ??_?? ?? ?? ??? ?? ? ??
9007042,不可變更膚色的外型。,[??] UI ??_?? ? ??? ?? ??? ???? ???? ??
51001001,女子1,
51001002,女子2,
51001003,女子3,
51001004,男子1,
51001005,男子2,
51001006,男子3,
51001007,未定1,
51001008,未定2,
51001009,未定3,
51001010,未定4,
51001000,不使用,
52000122,億,[??? ???] ?? ?? ??? ?? ??
52000123,萬,[??? ???] ?? ?? ??? ?? ??
52000124,未滿1分鐘,[??? ???] ?? ???? ??? ??? 1? ??? ??? ??
52000125,是否將道具登錄至交易所？,[??? ???] ??? ?? ?? ? ?? ???
52000126,是否取消交易？,[??? ???] ?? ?? ?? ? ?? ???
52000127,登錄的道具已到期。\n是否解除登錄？,[??? ???] ?? ?? ?? ? ?? ???
52000128,是否結算部分販賣金額，\n並取消交易？,[??? ???] ?? ??(???? ??) ?? ? ?? ???
52000129,登錄的道具已到期。\n是否結算部分販賣金額，並解除登錄？,[??? ???] ?? ??(???? ??) ?? ? ?? ???
52000130,道具已全部售出。\n是否結算販賣金額？,[??? ???] ?? ?? ?? ? ?? ???
52000131,全部搜尋字數最低限制為2個字(英文3字)以上。,[??? ???] ?? ?? ?? ??
52000132,存在已到期的物品，因此無法登錄道具。請領取已到期的物品後，再重新嘗試。,[??? ???] ??? ??? ???? “?? ??” ? ??? ??? ?? ??? ?? ?? ??
52000133,欲購買的物品數量不符。請重新嘗試 。,[??? ???] ?? ?? ? ??? ?? ?? ?? ?? ???
52000134,登錄的物品已滿，不可登錄道具。請取消或結算一個以上的登錄物品後，再重新嘗試。,[??? ???] ??? ??? ???? ? ???? ??? ?????
52000135,於交易所販賣的物品已完成結算。,[??? ???] ??? ?? ?? ? ??? ???
52000136,物品數量與結算金額不符，不可取消。請重新確認。,[??? ???] ?? ?? ? ?? ? ?? ??? ???? ?? ?? ??? ?? ???
52000137,%s道具已售出%d個。,[??? ???] ?? ?? ? ????? ?? ???
52000138,到期,[??? ???] ??? ?? ?? ?? ? ?? ?? ?? ??
52000139,正在計算交易所已登錄道具的最低價。,[??? ???] ?? ?? ?? ?? -> ??
52000140,正在結算已販賣的道具。,[??? ???] ??? ???? ?? ?? ?? -> ??
52000141,請確保背包擁有足夠的空間。,"[??? ???] ?????, ???? ??? ??? ????? ??? ????? ??? ???"
52000142,請選擇上方的大類別 -> 小類別後，點擊搜尋鍵。,[??? ???] ?? ???? ? ???? ?? ?? ?? ? ?? ???
52000143,"已超過結算時可持有的彩虹幣上限。請重新確認後再結算(上限：9,999億9,999萬9,999)",[??? ???] ??? ?? ?? ?? ?? ? ?? ??? ?? ?? ???
52000144,"已超過收信時可持有的彩虹幣上限。請重新確認後再收信(上限：9,999億9,999萬9,999)",[??] ??? ?? ?? ?? ?? ? ?? ??? ?? ?? ???
6100154,阿瓦隆任務,??? ?. ??? ?? ??. ??
6100155,峇尼塔斯任務,??? ?. ??? ?? ??. ??
6100156,煉獄亞茲拉爾任務,??? ?. ??? ?? ??. ??
1260001,需要傳奇技能跳過券。,??? ?? ?? ?? ? ???? ??? ?? ???? ?? ???
16000132,扇子,??? ???? ??
13100011,扇子,[????? ???] ???
13100111,可使用能引起強風的扇子以各種模式攻擊敵人。,[????? ???] ???? - ??
9001051,可購買次數(%d/%d),[???] ??? ?? ?? ?? ??
16000133,雨傘,??? ???? ??
13100012,雨傘,[????? ???] ???
13100112,可以隨心所欲地運用水屬性魔法的神秘武器。,[????? ???] ???? - ??
6100157,普紐瑪任務,??? ?. ??? ?? ??. ??
6100158,柯羅諾斯的時間任務,??? ?. ??? ?? ??. ??
6100159,卡伊洛斯的時間任務,??? ?. ??? ?? ??. ??
40000022,擴充寵物頁面,[????] ??? ?? ??? ???
40000023,是否消耗%s x%d，擴充選擇的頁面？,[????] ??? ?? ??? ??
40000024,變更寵物頁面名稱,[????] ??? ?? ?? ??? ???
40000025,最多可輸入4個中文字或8個英文字母。\n名稱不可設為空格。,[????] ??? ?? ?? ??? ??
40000026,是否變更頁面名稱？,[????] ??? ?? ?? ??? ?? ??
40000027,頁面僅可於資訊、潛力中使用。,[????] ??? ?? ??? ???
40400019,%02d.%02d %02d：%02d：%02d,[???] ?????? ???? ?? ?? ??
40400020,%d分,[???] ?? ??? ??
40400021,* 可於道具領取期間於遊戲內排名活動視窗中領取排名獎勵道具。\n* 若在同分的狀況下收到低一級的道具，請截圖並附上彩虹島物語設置路徑Report檔中產出的[LRF]檔案提供至客服中心，將由客服人員為您盡速處理。,[???] ?? ??? ???? ??
40400022,背包空間不足，無法獲得獎勵。,"??? ??? ????? ????
??? ??? ?? ?? ???"
40400023,背包空間不足，無法獲得獎勵。,"?? ??? ??????? ????
??? ??? ?? ?? ???"
40400024,背包空間不足，無法獲得獎勵。,"?? ??? ????? ????
??? ??? ?? ?? ???"
40400025,是否移動至GM活動地圖？,[???] ??? ? ?? ?? ?? ? ??
40400026,填滿該計量條後可提升兌換清單等級，計量條可透過消耗點數填滿。,[???] ???? ??? ?? ??? ?
40000028,寵物頁面名稱長度不符。,[????] ??? ?? ?? ?? (??????)
6100160,艾耶島任務,??? ?. ??? ?? ??. ??
6100161,深淵之鏡任務,??? ?. ??? ?? ??. ??
6100162,艾烏嘉蒙劇場任務,??? ?. ??? ?? ??. ??
20076,時間旅人,??? ?? ?. ?? ??
20077,空間殺手,??? ?? ?. ?? ??
20078,命運守護者,??? ?? ?. ?? ??
6001176,時間旅人,??? ? ???
6001177,空間殺手,??? ? ???
6001178,命運守護者,??? ? ???
18760000,時間旅人,?? ??? ???
18770000,空間殺手,?? ??? ???
18780000,命運守護者,?? ??? ???
16000135,雙環刃,??? ???? ??
16000128,魔法權杖,??? ???? ??
16000134,魔法長矛,??? ???? ??
9001052,各階段禮包,[???] ????? - ?? ???? ?? 1
9001053,每月限購禮包,[???] ????? - ?? ???? ?? 2
9001054,時尚禮包,[???] ????? - ?? ???? ?? 3
9001055,召喚獸各階段,[???] ????? - ?? ???? ?? 4
9001056,召喚獸禮包,[???] ????? - ?? ???? ?? 5
9001057,,[???] ????? - ?? ???? ?? 6
9001058,,[???] ????? - ?? ???? ?? 7
9001059,各階段禮包,[???] ????? - ?? ???? ?? 1
9001060,專用禮包,[???] ????? - ?? ???? ?? 2
9001061,各階段禮包,[???] ????? - ?? ???? ?? 1
9001062,專用禮包,[???] ????? - ?? ???? ?? 2
9001063,剩餘%d日%d小時%d分鐘,[???] ??/????? - ??? ?? ?? ?? ?? ?? ??
9001064,剩餘不足1分鐘,[???] ?? ?? ?? ??? 1? ??? ?? ??
9001065,%d/%02d/%02d AM %02d：%02d到期,[???] ????? - ????? ?? ?? ?? ?? (AM)
9001066,%d/%02d/%02d PM %02d：%02d到期,[???] ????? - ????? ?? ?? ?? ?? (PM)
5010012,歡迎萌新玩家！(新商品可購買期間剩餘%d日%d小時%d分鐘),[???] ?? ?? ?? ?? - ??? ??? ??? ??
5010013,歡迎萌新玩家！(新商品可購買期間剩餘不足1分鐘),[???] ?? ?? ?? ??? 1? ??? ?? ??
5010014,歡迎回流玩家！(新商品可購買期間剩餘%d日%d小時%d分鐘),[???] ?? ?? ?? ?? - ??? ??? ??? ??
5010015,歡迎回流玩家！(新商品可購買期間剩餘不足1分鐘),[???] ?? ?? ?? ??? 1? ??? ?? ??
40000029,2023-01-11例行維護後∼2023-01-17例行維護前,[???] ?? ??? ?? ?? ?? ??
40000030,閘門已啟用的狀態下無法設定。,??? ?? ? ???? ?? ?? ? ??
43000007,是否購買戰鬥通行證皇家通行證？,[????] ?? ?? ?? ??? ?? ?? ???
6100163,奧勒卡里姆任務,??? ?. ??? ?? ??. ??
6100164,生命的恩泰雷克任務,??? ?. ??? ?? ??. ??
6100165,精靈的樹樁任務,??? ?. ??? ?? ??. ??
40100101,牡羊座,[???] ??? ??? ?? ?? ??? ??
40100102,金牛座,[???] ??? ??? ?? ?? ??? ??
40100103,雙子座,[???] ??? ??? ?? ?? ??? ??
40100104,巨蟹座,[???] ??? ??? ?? ?? ??? ??
40100105,獅子座,[???] ??? ??? ?? ?? ??? ??
40100106,處女座,[???] ??? ??? ?? ?? ??? ??
40100107,天秤座,[???] ??? ??? ?? ?? ??? ??
40100108,天蠍座,[???] ??? ??? ?? ?? ??? ??
40100109,射手座,[???] ??? ??? ?? ?? ??? ??
40100110,摩羯座,[???] ??? ??? ?? ?? ??? ??
40100111,水瓶座,[???] ??? ??? ?? ?? ??? ??
40100112,雙魚座,[???] ??? ??? ?? ?? ??? ??
40100113,成長,[???] ??? ??? ?? ?? ? ??
40100114,幸運,[???] ??? ??? ?? ?? ? ??
40100115,啟用%s %s %d階段的所有星座後可開啟,[???] ??? ??? ?? ?? ?? ??
40100116,未套用先前能力值。,[???] ?? ?? ? ??? ??? ?? ??? ??
40100117,請點擊啟用鍵。,[???] ?? ?? ? ??? ??? ?? ??? ??
40000031,200等級以後可使用,?? ??? ?? ?? ???
9007043,無法於該地點變更美妝，請於其他地點使用。,"[??] ??, ?? ??? ?? ?? ?? ??? '??' ?? ?"
6100166,晶月森林任務,??? ?. ??? ?? ??. ??
6100167,消逝的星之歌任務,??? ?. ??? ?? ??. ??
6100168,黃昏殿堂任務,??? ?. ??? ?? ??. ??
41000020,完成道具覺醒前，功能將受限,[??? ??] ??? ??? ?? ?? ?? ? ?? ???
16000315,手錶,??? ???? ??
29001001,若滿足所有條件，即可點擊「是」鍵覺醒召喚獸。,??? ?? ?? ???? ?? ???
29001002,重置特性,??? ??? ?? ??? ?? ??
29001003,是否消耗10個高級召喚獸技能強化咒語書，重置所有特性？\n點擊「是」鍵即可重置所有特性,??? ??? ?? ??? ?? ??
29001004,累積特性點數,??? ?? ?? ?? ? ?? ?? ??? ??
29001005,需要特性點數,??? ?? ?? ?? ? ?? ?? ??? ??
29001006,已點擊下一階段特性的狀態下，無法回收點數。,??? ?? - ?? ?? ?? ? ??
4009001,所需道具數量不足。請確認後再試。,??? ?? ?? ??? ?? ???
29001007,回收特性點數,??? ?? - ?? ??? ?? ?? ??
29000141,已召喚召喚獸。,[???] ??
29000142,已回收召喚獸。,[???] ??
29000143,已開始訓練召喚獸。,[???] ??
29000144,已取消訓練召喚獸。,[???] ??
29000145,已更新召喚獸訓練目錄。,[???] ??
29000146,跳過馴養召喚獸,[???] ???? ??? ???
29000147,是否消耗%s x%d，跳過馴養任務並立即獲得召喚獸？,[???] ???? ????
41000021,不可使用正在進行覺醒的道具。,[??? ??] ??? ??? ?? ?? ?? ? ?? ???
41000022,背包中需有覺醒道具才可重置覺醒。,[??? ??] ??? ?? ??? ?? ? ??
29000148,召喚獸技能升級,[???] ?? ?? ? ??? ???
29001008,<特性開啟條件>,??? ?? ?? ?? ? ?? ?? ??
29001009,特性等級,??? ?? ?? ?? ? ?? ?? ??
41000023,正在進行覺醒,[??? ??] ??? ?? ??? ??? ?? ??? ?? ??
6100169,艾莉希婭任務,??? ?. ??? ?? ??. ??
6100170,黑月的試煉任務,??? ?. ??? ?? ??. ??
6100171,大地的試煉任務,??? ?. ??? ?? ??. ??
50000027,已超過集結副本入場次數上限。,[??] ?? ?? ???? ??? ?????
5017012,獲得%s經驗值,?? 9999 ?? ?? ??? ?? ???? ??? ??
50000028,[%s]入場次數增加為%d/%d。(金幣副本%d/%d),[??] ?? ?? ?? ? ?? ???
33000007,購買坐騎,[???] ?? ??? ? ? ?? ??
33000008,是否登錄%s坐騎？\n將消耗%s x%d。\n持有[活動] 登錄券時，率先消耗該登錄券。,[???] ?? ??
33000009,[收藏夾隨機坐騎],[???] ???? ??? ?? ??? ?? ??
33000010,隨機騎乘登錄於收藏夾的坐騎。,[???] ???? ??? ?? ??? ??
6002113,無法使用覺醒功能的狀態。,[??? ??] ??? ?? ??? ??? ? ?? ??? ?? ???? ?? ??? ??
6100172,拉蘭街道任務,??? ?. ??? ?? ??. ??
6100173,埃吉爾遺址任務,??? ?. ??? ?? ??. ??
6100174,亞特拉斯庭園任務,??? ?. ??? ?? ??. ??
29000149,已完成技能升級。,[???] ??
29000150,已開始馴養。,[???] ??
29000151,已取消馴養。,[???] ??
5010016,道具背包欄位不足，無法解除裝備。,[????/???] ?? ?? ?? ? ???? ??? ??? ?? ???? ?? ??? ??
5010017,由於角色死亡與其他限制事項，導致裝備一併解除中斷。,[???] ?? ?? ?? ?? ??? ?? ? ?? ?? ?? ?? ? ???? ?? ??? ??
40200101,發動聖物技能中或套用增幅效果時，無法進行聖物成長與解除聖物石。,[??] ?? ?? ? ?? ??
40200102,跳過聖物任務,
40200103,是否消耗聖物任務跳過券，立即復原該聖物？,
40200104,已重置神秘破片的可轉換個數。,
40200105,點擊確認鍵即可消耗神秘破片轉換為聖物點數。,
40200106,是否消耗神秘沙漏道具，重置神秘破片的可轉換個數？(持有活動道具時，率先消耗活動道具。),
40200107,是否登錄%s道具？登錄道具後變更為其他道具時，將破壞上一個道具。,
40200108,是否變更%s聖物石？登錄為已變更的聖物石，並破壞上一個聖物石。,
40200109,不符合轉換點數所需的條件，請整理神秘破片。,
1000016,聖物石,"??? ?? ??. Type: ??(1), SubType: ??(6)"
40200110,補充所需時間：%d分%d秒,?? ?? ?? ?? ??
40200111,是否進行聖物的復原過程？\n必須復原所有聖物，各聖物才可進行成長。,
40200112,轉換聖物點數,
40200113,重置轉換次數,
40200114,僅在村莊地區才可進行聖物的劇情。,
16000408,聖物石,??? ???? ??
40200115,補充次數：%d/%d,?? ?? ?? ??
40200116,剩餘轉換個數,?? ??? ?? ?? ??
5108123,是否進行強化？\n結果道具可能比自身等級高，導致無法套用。\n超越Lv.%d ? 強化後道具超越Lv.%d,[??? ?????] ?? ??? ????? ?? ??? ?? ??? ??? ?? ?? ???
1200013,▲,"?? ??? ??. ?? ? ??. ? ??? ??.(??????????','??)"
1200014,▼,"?? ??? ??. ?? ? ??. ? ??? ??.(??????????','??)"
33000011,購買動作,[???] ?? ??? ?? ?? ??
33000012,是否登錄%s動作？\n將消耗%s x%d。\n持有[活動] 登錄券時，率先消耗該登錄券。,[???] ?? ?? ??
6100175,維格利德任務,??? ?. ??? ?? ??. ??
6100176,尼福爾海姆車站任務,??? ?. ??? ?? ??. ??
6100177,穆斯貝爾隧道任務,??? ?. ??? ?? ??. ??
40500008,是否重新設定記憶屬性？\n重新設定後將賦予可變更的新效果。,[??? ?] ??? ? ?? ?? ? ?? ???
40500009,材料不足，無法重新設定記憶屬性。,[??? ?] ??? ? ?? ?? ??? ?? ???
52000145,價格設定錯誤，請再確認一次。,[???] ?? ?? ?? ?? ?? ? ???? ??
52000146,已套用設定屬性。,[???] ?? ?? ?? ? ???? ?? ??
52000147,已儲存為新設定的屬性。,[???] ?? ?? ?? ? ?? ?? ?? ??
52000148,已套用設定屬性。,[???] ??? ?? ?? ?? ???? ?? ??
52000149,是否套用已選擇的詳細設定內容？\n之前套用的詳細設定內容將會消失。,[???] ??? ?? ?? ?? ?? ???? ?? ??
52000150,目前已套用該屬性。,[???] ?? ?? ?? ? ?? ?? ?? ?? ? ??? ??? ???? ?? ??
33000013,購買裝扮,[???] ?? ??? ???/????? ?? ??
1203011,Custom_Skill,?? ?. ?? ?? C_ActiveA
1203012,Custom_Active,?? ?. ?? ?? C_ComboA
52000151,已重置設定屬性。,[???] ?? ?? ?? ? ??? ?? ??
83000001,山林地帶,?? ???
83000002,山林礦場,?? ???
83000003,古木森林,?? ???
83000004,冥王神殿,?? ???
83000005,廢鐵溪谷 入口,?? ???
83000006,地下暗渠,?? ???
83000007,原野地帶,?? ???
83000008,貝希摩斯肚子,?? ???
83000009,癩蛤蟆海邊,?? ???
83000010,水晶礦場,?? ???
83000011,蛇龍巢穴,?? ???
83000012,山嶽地帶,?? ???
83000013,地下暗渠,?? ???
83000014,螞蟻洞窟,?? ???
83000015,年糕地區,?? ???
83000016,紅高粱地,?? ???
83000017,阿爾卡笛亞,?? ???
83000018,恐怖村莊,?? ???
83000019,貝斯雪原,?? ???
83000020,雷弗利治雪原,?? ???
83000021,櫻樹湖畔,?? ???
83000022,史波萊諾雪原,?? ???
83000023,癩蛤蟆森林,?? ???
83000024,香格里拉,?? ???
83000025,吉納蒂亞水上庭園,?? ???
83000026,黑月城,?? ???
83000027,黑暗森林,?? ???
83000028,沙漠地帶,?? ???
83000029,花溪谷,?? ???
83000030,薩勒斯原野,?? ???
83000031,十六日的月,?? ???
83000032,金字塔,?? ???
83000033,精靈城,?? ???
83000034,陰森住宅,?? ???
83000035,爬呀爬大樹,?? ???
83000036,現實,?? ???
83000037,奧爾卡海邊,?? ???
83000038,幽靈海盜船,?? ???
83000039,雨林地帶,?? ???
83000040,雨林地帶、克杜卡遺址、克杜卡遺址地下,?? ???
83000041,癩蛤蟆山,?? ???
83000042,山林礦場,?? ???
83000043,活動地圖,?? ???
83000044,哥德房屋,?? ???
83000045,奧利佛區域,?? ???
83000046,飛艇城,?? ???
83000047,克杜卡遺址,?? ???
83000048,克杜卡遺址地下,?? ???
83000049,癩蛤蟆洞窟,?? ???
83000050,吉納蒂亞廢墟地區2,?? ???
83000051,羅馬競技場 - 初級,?? ???
83000052,已冷卻的心臟,?? ???
83000053,春植地下通道,?? ???
83000054,克杜卡遺址,?? ???
83000055,深淵的遺址,?? ???
83000056,春植島,?? ???
83000057,奇邁羅研究所,?? ???
83000058,彭哥列列車,?? ???
83000059,極地迷宮,?? ???
83000060,餅乾花園,?? ???
83000061,癩蛤蟆山谷,?? ???
83000062,癩蛤蟆聚落,?? ???
83000063,金蘭雲系,?? ???
83000064,貓頭鷹城,?? ???
83000065,艾爾亞諾勒平原南部,?? ???
83000066,飛空部,?? ???
83000067,春植領主館,?? ???
83000068,瓦爾哈拉,?? ???
83000069,奉春植房間,?? ???
83000070,水族館,?? ???
83000071,小章魚城,?? ???
83000072,比佛羅斯特,?? ???
83000073,羅馬競技場 - 中級,?? ???
83000074,廢鐵溪谷出口,?? ???
83000075,機庫,?? ???
83000076,艾爾亞諾勒平原西部,?? ???
83000077,水耕農場,?? ???
83000078,艾爾亞諾勒平原東部,?? ???
83000079,兵工廠,?? ???
83000080,D-拉伯,?? ???
83000081,白色教堂,?? ???
83000082,地獄之門,?? ???
83000083,黑色石塔,?? ???
83000084,艾爾亞諾勒平原北部,?? ???
83000085,不能命名的世界,?? ???
83000086,羅馬競技場 - 高級,?? ???
83000087,羅馬競技場 - 高難度,?? ???
83000088,艾爾亞諾勒山嶽地帶,?? ???
83000089,飛空艇墜落地帶,?? ???
83000090,被遺忘的平原,?? ???
83000091,貝爾法圖書館,?? ???
83000092,魔法書閱覽室,?? ???
83000093,被遺忘的花園,?? ???
83000094,老虎寺,?? ???
83000095,星光平原,?? ???
83000096,星星搖籃,?? ???
83000097,華納海姆,?? ???
83000098,崩壞之塔地下,?? ???
83000099,陰森村莊,?? ???
83000100,漂流都市,?? ???
83000101,伊米勒研究所,?? ???
83000102,深夜餐廳,?? ???
83000103,華納海姆,?? ???
83000104,世界樹,?? ???
83000105,大蘋果之城,?? ???
83000106,珊瑚森林,?? ???
83000107,火山地帶,?? ???
83000108,米勒坎蒂亞,?? ???
83000109,彼翠樹林,?? ???
83000110,石英洞窟,?? ???
83000111,暴風監視者廢墟,?? ???
83000112,怪物塔,?? ???
83000113,無法知道,?? ???
83000114,精靈樹,?? ???
83000115,紅高粱地(深淵),?? ???
83000116,龍祭城,?? ???
83000117,月華院,?? ???
83000118,龍皇城,?? ???
83000119,佈滿青苔的小章魚神殿,?? ???
83000120,蘑菇森林,?? ???
83000121,隱藏洞窟,?? ???
83000122,毀壞之城,?? ???
83000123,歐若拉森林,?? ???
83000124,歐若拉庭園,?? ???
83000125,梅林島,?? ???
83000126,立佩拉市政府,?? ???
83000127,魔石實驗室,?? ???
83000128,惡魔之山,?? ???
83000129,惡魔峽谷,?? ???
83000130,神秘的殿堂,?? ???
83000131,賽蕾斯的神殿路口,?? ???
83000132,賽蕾斯的神殿內部,?? ???
83000133,神聖的教堂,?? ???
83000134,巧克力花園,?? ???
83000135,亞奇城,?? ???
83000136,小矮人飛空艇,?? ???
83000137,扭曲的世界樹,?? ???
83000138,猶忒王國首都,?? ???
83000139,太陽宮殿,?? ???
83000140,太陽神的地下祭壇,?? ???
83000141,黃金海岸,?? ???
83000142,黃金洞穴,?? ???
83000143,日落森林,?? ???
83000144,寶石樹森林,?? ???
83000145,白煤峽谷,?? ???
83000146,瀑布樹森林,?? ???
83000147,玩偶小徑,?? ???
83000148,春植島紀念館,?? ???
83000149,冰淇淋庭園,?? ???
83000150,影子之書,?? ???
83000151,修練森林,?? ???
83000152,浮游島,?? ???
83000153,幻影毒霧沼澤,?? ???
83000154,珊瑚之城,?? ???
83000155,珊瑚之歌,?? ???
83000156,閃亮深淵,?? ???
83000157,燃燒的都市,?? ???
83000158,混沌峽谷,?? ???
83000159,冰封的世界,?? ???
83000160,亞瑪倫沙漠,?? ???
83000161,拉的城堡,?? ???
83000162,安息之地,?? ???
